"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"dl1.miss_rate",0.0592,0.0583,0.0573,0.057," miss rate (i.e., misses/ref)",0.057,0.0592,0.0022,0.00100166528008778,0.455302400039901
"avg_total_power_cycle_cc1",23.4642,23.8715,24.3079,24.4412," average total power per cycle_cc1",23.4642,24.4412,0.976999999999997,0.443942931767886,0.454393993621174
"max_cycle_power_cc2",18.9556,27.4631,32.3739,33.7921," maximum cycle power usage of cc2",18.9556,33.7921,14.8365,6.70033302822827,0.451611433170106
"max_cycle_power_cc3",22.4864,30.5207,35.4451,36.8674," maximum cycle power usage of cc3",22.4864,36.8674,14.381,6.49258741899817,0.451469815659424
"mem.ptab_accesses",4286460,4403168,4564831,4639329," total page table accesses",4286460,4639329,352869,158924.667049098,0.450378659074892
"il1.hits",737147,787362,857489,892262," total number of hits",737147,892262,155115,69639.1736452982,0.448951897916373
"itlb.hits",738941,789177,859321,894097," total number of hits",738941,894097,155156,69657.5801953145,0.448951894836903
"il1.accesses",738990,789227,859371,894147," total number of accesses",738990,894147,155157,69657.9699262762,0.448951513152975
"itlb.accesses",738990,789227,859371,894147," total number of accesses",738990,894147,155157,69657.9699262762,0.448951513152975
"total_icache_access",739157,789508,859939,894943," total number accesses of icache",739157,894943,155786,69937.5540053411,0.448933498551481
"bpred_bimod.lookups",126112,137501,152085,159704," total number of bpred lookups",126112,159704,33592,14990.1188009524,0.44624073591785
"window_power_cc3",587587.4933,579909.8756,594079.2851,596725.8098," total power usage of instruction window_cc3",579909.8756,596725.8098,16815.9342,7500.83275577454,0.446055072918549
"avg_window_power_cc1",1.7472,1.6626,1.7659,1.7828," avg power usage of instruction window_cc1",1.6626,1.7828,0.1202,0.0533688033092992,0.444000027531608
"total_window_access",2779888,2745812,2772969,2772827," total number accesses of instruction window",2745812,2779888,34076,15072.7046234797,0.442326112908784
"ifq_occupancy",0.9166,1.6595,3.0413,5.1511," avg IFQ occupancy (insn's)",0.9166,5.1511,4.2345,1.86076011775654,0.439428531764444
"avg_resultbus_power_cc1",1.4099,1.4108,1.4064,1.424," avg power usage of resultbus_cc1",1.4064,1.424,0.0175999999999998,0.00772026553947461,0.438651451106516
"avg_fetch_power_cc1",2.9521,3.1482,3.1706,3.2248," average power of fetch unit per cycle_cc1",2.9521,3.2248,0.2727,0.118978187776864,0.436296984880322
"IFQ_fcount",741874,387639,266249,153182," cumulative IFQ full count",153182,741874,588692,255073.455131393,0.433288468556381
"ul2.wb_rate",0.0401,0.0402,0.0403,0.0404," writeback rate (i.e., wrbks/ref)",0.0401,0.0404,0.000300000000000002,0.000129099444873582,0.430331482911936
"ifq_full",0.9166,0.7979,0.688,0.4013," fraction of time (cycle's) IFQ was full",0.4013,0.9166,0.5153,0.220500982613079,0.427907981007333
"avg_fetch_power_cc3",3.0145,3.0634,2.987,3.0307," average power of fetch unit per cycle_cc3",2.987,3.0634,0.0764,0.0319189598828032,0.417787433020984
"dcache2_power_cc1",56660.7383,56241.9333,56425.029,56437.6563," total power usage of dcache2_cc1",56241.9333,56660.7383,418.805,171.443153272513,0.409362718383288
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sim:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sim_num_insn",709658,709658,709658,709658," total number of instructions committed",709658,709658,0,0,NA
"sim_num_refs",196706,196706,196706,196706," total number of loads and stores committed",196706,196706,0,0,NA
"sim_num_loads",104966,104966,104966,104966," total number of loads committed",104966,104966,0,0,NA
"sim_num_stores",91740,91740,91740,91740," total number of stores committed",91740,91740,0,0,NA
"sim_num_branches",124445,124445,124445,124445," total number of branches committed",124445,124445,0,0,NA
"sim_elapsed_time",1,1,1,1," total simulation time in seconds",1,1,0,0,NA
"sim_inst_rate",709658,709658,709658,709658," simulation speed (in insts/sec)",709658,709658,0,0,NA
"sim_IPB",5.7026,5.7026,5.7026,5.7026," instruction per branch",5.7026,5.7026,0,0,NA
"bpred_bimod.updates",124445,124445,124445,124445," total number of updates",124445,124445,0,0,NA
"bpred_bimod.jr_seen",9646,9646,9646,9646," total number of JR's seen",9646,9646,0,0,NA
"bpred_bimod.jr_non_ras_hits.PP",5099,5099,5099,5099," total number of address-predicted hits for non-RAS JR's",5099,5099,0,0,NA
"bpred_bimod.jr_non_ras_seen.PP",6327,6327,6327,6327," total number of non-RAS JR's seen",6327,6327,0,0,NA
"bpred_bimod.bpred_dir_rate",0.9022,0.9022,0.9022,0.9022," branch direction-prediction rate (i.e., all-hits/updates)",0.9022,0.9022,0,0,NA
"bpred_bimod.bpred_jr_non_ras_rate.PP",0.8059,0.8059,0.8059,0.8059," non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)",0.8059,0.8059,0,0,NA
"bpred_bimod.used_ras.PP",3319,3319,3319,3319," total number of RAS predictions used",3319,3319,0,0,NA
"il1.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"il1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"il1.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"il1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dl1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dl1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"ul2.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"ul2.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"itlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"itlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"itlb.miss_rate",1e-04,1e-04,1e-04,1e-04," miss rate (i.e., misses/ref)",1e-04,1e-04,0,0,NA
"itlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"itlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"itlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dtlb.misses",111,111,111,111," total number of misses",111,111,0,0,NA
"dtlb.replacements",6,6,6,6," total number of replacements",6,6,0,0,NA
"dtlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"dtlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dtlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"dtlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"dtlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"avg_rename_power",0.418,0.418,0.418,0.418," avg power usage of rename unit",0.418,0.418,0,0,NA
"avg_bpred_power",4.5231,4.5231,4.5231,4.5231," avg power usage of bpred unit",4.5231,4.5231,0,0,NA
"avg_window_power",2.2043,2.2043,2.2043,2.2043," avg power usage of instruction window",2.2043,2.2043,0,0,NA
"avg_lsq_power",0.9632,0.9632,0.9632,0.9632," avg power usage of lsq",0.9632,0.9632,0,0,NA
"avg_regfile_power",3.5725,3.5725,3.5725,3.5725," avg power usage of arch. regfile",3.5725,3.5725,0,0,NA
"avg_icache_power",2.4769,2.4769,2.4769,2.4769," avg power usage of icache",2.4769,2.4769,0,0,NA
"avg_dcache_power",6.0849,6.0849,6.0849,6.0849," avg power usage of dcache",6.0849,6.0849,0,0,NA
"avg_dcache2_power",4.2091,4.2091,4.2091,4.2091," avg power usage of dcache2",4.2091,4.2091,0,0,NA
"avg_alu_power",18.9412,18.9412,18.9412,18.9412," avg power usage of alu",18.9412,18.9412,0,0,NA
"avg_falu_power",14.281,14.281,14.281,14.281," avg power usage of falu",14.281,14.281,0,0,NA
"avg_resultbus_power",2.2975,2.2975,2.2975,2.2975," avg power usage of resultbus",2.2975,2.2975,0,0,NA
"avg_clock_power",26.0975,26.0975,26.0975,26.0975," avg power usage of clock",26.0975,26.0975,0,0,NA
"avg_fetch_power",7.0001,7.0001,7.0001,7.0001," average power of fetch unit per cycle",7.0001,7.0001,0,0,NA
"avg_dispatch_power",0.418,0.418,0.418,0.418," average power of dispatch unit per cycle",0.418,0.418,0,0,NA
"avg_issue_power",34.7002,34.7002,34.7002,34.7002," average power of issue unit per cycle",34.7002,34.7002,0,0,NA
"avg_total_power_cycle",71.7882,71.7882,71.7882,71.7882," average total power per cycle",71.7882,71.7882,0,0,NA
"avg_total_power_cycle_nofp_nod2",53.2981,53.2981,53.2981,53.2981," average total power per cycle",53.2981,53.2981,0,0,NA
"bpred_power_cc2",281440.2322,281440.2322,281440.2322,281440.2322," total power usage of bpred unit_cc2",281440.2322,281440.2322,0,0,NA
"total_bpred_access",124445,124445,124445,124445," total number accesses of bpred unit",124445,124445,0,0,NA
"max_bpred_access",3,3,3,3," max number accesses of bpred unit",3,3,0,0,NA
"max_alu_access",4,4,4,4," max number accesses of alu",4,4,0,0,NA
"max_resultbus_access",6,6,6,6," max number accesses of resultbus",6,6,0,0,NA
"sim_invalid_addrs",2,2,2,2," total non-speculative bogus addresses seen (debug var)",2,2,0,0,NA
"ld_text_base",4831838208,4831838208,4831838208,4831838208," program text (code) segment base",4831838208,4831838208,0,0,NA
"ld_text_size",376832,376832,376832,376832," program text (code) size in bytes",376832,376832,0,0,NA
"ld_data_base",5368709120,5368709120,5368709120,5368709120," program initialized data segment base",5368709120,5368709120,0,0,NA
"ld_data_size",612032,612032,612032,612032," program init'ed `.data' and uninit'ed `.bss' size in bytes",612032,612032,0,0,NA
"ld_stack_base",4831424512,4831424512,4831424512,4831424512," program stack segment base (highest address in stack)",4831424512,4831424512,0,0,NA
"ld_stack_size",16384,16384,16384,16384," program initial stack size",16384,16384,0,0,NA
"ld_prog_entry",4831869872,4831869872,4831869872,4831869872," program entry point (initial PC)",4831869872,4831869872,0,0,NA
"ld_environ_base",4831408128,4831408128,4831408128,4831408128," program environment base address address",4831408128,4831408128,0,0,NA
"ld_target_big_endian",0,0,0,0," target executable endian-ness, non-zero if big endian",0,0,0,0,NA
"mem.page_count",111,111,111,111," total number of pages allocated",111,111,0,0,NA
"mem.page_mem",NA,NA,NA,NA," total size of memory pages allocated",NA,NA,NA,NA,NA
