"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"avg_fetch_power_cc1",1.2475,1.3088,1.3149,1.2657," average power of fetch unit per cycle_cc1",1.2475,1.3149,0.0673999999999999,0.0328470571994915,0.487345062306995
"avg_dcache_power_cc3",1.0009,1.02,1.0221,1.0064," avg power usage of dcache_cc3",1.0009,1.0221,0.0212000000000001,0.010329407856536,0.487236219647922
"sim_exec_BW",0.7682,0.8082,0.8117,0.7808," total instructions (mis-spec + committed) per cycle",0.7682,0.8117,0.0435,0.0211518911684038,0.486250371687444
"ifq_rate",0.7682,0.8082,0.8117,0.7808," avg IFQ dispatch rate (insn/cycle)",0.7682,0.8117,0.0435,0.0211518911684038,0.486250371687444
"ruu_rate",0.7682,0.8082,0.8117,0.7808," avg RUU dispatch rate (insn/cycle)",0.7682,0.8117,0.0435,0.0211518911684038,0.486250371687444
"lsq_rate",0.7682,0.8082,0.8117,0.7808," avg LSQ dispatch rate (insn/cycle)",0.7682,0.8117,0.0435,0.0211518911684038,0.486250371687444
"avg_rename_access",0.7682,0.8082,0.8117,0.7808," avg number accesses of rename unit",0.7682,0.8117,0.0435,0.0211518911684038,0.486250371687444
"avg_icache_power_cc3",0.9325,0.9653,0.9684,0.9427," avg power usage of icache_cc3",0.9325,0.9684,0.0359,0.0174392994889894,0.485774359024775
"icache_power_cc1",11312.1929,11284.9465,11289.9004,11319.6237," total power usage of icache_cc1",11284.9465,11319.6237,34.6772000000001,16.8450352373975,0.485766879603817
"icache_power_cc2",11312.1929,11284.9465,11289.9004,11319.6237," total power usage of icache_cc2",11284.9465,11319.6237,34.6772000000001,16.8450352373975,0.485766879603817
"fetch_stage_power_cc2",15593.332,15566.0857,15571.0396,15600.7629," total power usage of fetch stage_cc2",15566.0857,15600.7629,34.6772000000001,16.8450144063459,0.485766278890623
"avg_alu_power_cc3",2.5613,2.5969,2.5992,2.5735," avg power usage of alu_cc3",2.5613,2.5992,0.0379,0.0184073128583905,0.485681078057796
"avg_icache_power_cc1",0.7609,0.7973,0.8008,0.7722," avg power usage of icache_cc1",0.7609,0.8008,0.0398999999999999,0.019375413974072,0.485599347721104
"avg_icache_power_cc2",0.7609,0.7973,0.8008,0.7722," avg power usage of icache_cc2",0.7609,0.8008,0.0398999999999999,0.019375413974072,0.485599347721104
"dcache2_power_cc3",914.2756,1803.3393,3266.6496,3356.9681," total power usage of dcache2_cc3",914.2756,3356.9681,2442.6925,1185.11747876908,0.485168509245056
"avg_total_power_insn_nofp_nod2",69.3794,65.9481,65.6632,68.2593," average total power per insn",65.6632,69.3794,3.7162,1.80280186561548,0.485119709815264
"avg_rename_power_cc1",0.1134,0.1192,0.1196,0.1154," avg power usage of rename unit_cc1",0.1134,0.1196,0.0062,0.00300444115713167,0.484587283408333
"avg_dispatch_power_cc1",0.1134,0.1192,0.1196,0.1154," average power of dispatch unit per cycle_cc1",0.1134,0.1196,0.0062,0.00300444115713167,0.484587283408333
"avg_rename_power_cc2",0.0803,0.0844,0.0848,0.0816," avg power usage of rename unit_cc2",0.0803,0.0848,0.0045,0.0021792582836063,0.484279618579177
"avg_dispatch_power_cc2",0.0803,0.0844,0.0848,0.0816," average power of dispatch unit per cycle_cc2",0.0803,0.0848,0.0045,0.0021792582836063,0.484279618579177
"dcache2_power",7199.0547,14046.04,25421.6993,26346.3941," total power usage of dcache2",7199.0547,26346.3941,19147.3394,9251.69347553611,0.48318428384552
"mem.ptab_misses",455,427,423,423," total first level page table misses",423,455,32,15.4488403016753,0.482776259427353
"avg_icache_access",0.8444,0.8895,0.8932,0.8599," avg number accesses of icache",0.8444,0.8932,0.0488,0.0235486022232035,0.482553324245974
"regfile_power_cc3",6778.6789,6603.9044,6534.9696,6752.9768," total power usage of arch. regfile_cc3",6534.9696,6778.6789,243.7093,117.29687160001,0.481298299244263
"avg_total_power_cycle_cc3",11.2577,11.5686,11.598,11.371," average total power per cycle_cc3",11.2577,11.598,0.340300000000001,0.162465101380779,0.477417282929117
"total_regfile_access",12720,12743,12746,12745," total number accesses of arch. regfile",12720,12746,26,12.396235987858,0.476778307225309
"bpred_bimod.bpred_dir_rate",0.879,0.8769,0.8764,0.8764," branch direction-prediction rate (i.e., all-hits/updates)",0.8764,0.879,0.00260000000000005,0.00123928742966811,0.476649011410801
"avg_lsq_power_cc3",0.1267,0.1282,0.1284,0.1272," avg power usage of instruction lsq_cc3",0.1267,0.1284,0.00169999999999998,0.000809835374217083,0.476373749539466
"sim_total_stores",987,992,991,992," total number of stores executed",987,992,5,2.38047614284762,0.476095228569523
"bpred_bimod.dir_hits",1664,1660,1659,1659," total number of direction-predicted hits (includes addr-hits)",1659,1664,5,2.38047614284762,0.476095228569523
"bpred_bimod.misses",229,233,234,234," total number of misses",229,234,5,2.38047614284762,0.476095228569523
"avg_dcache2_power_cc2",0.0159,0.0344,0.0627,0.0601," avg power usage of dcache2_cc2",0.0159,0.0627,0.0468,0.0222753039635078,0.475968033408286
"avg_dcache2_power_cc1",0.0288,0.062,0.1132,0.1084," avg power usage of dcache2_cc1",0.0288,0.1132,0.0844,0.0401654909924759,0.475894443038815
"ul2.wb_rate",0.0296,0.0061,0,0," writeback rate (i.e., wrbks/ref)",0,0.0296,0.0296,0.0140800982477633,0.475678994856868
"ul2.writebacks",29,6,0,0," total number of writebacks",0,29,29,13.7931142241337,0.475624628418404
"avg_lsq_power_cc1",0.0629,0.066,0.0664,0.064," avg power usage of lsq_cc1",0.0629,0.0664,0.0035,0.0016580611166862,0.473731747624627
"total_lsq_access",2312,2308,2311,2312," total number accesses of load/store queue",2308,2312,4,1.89296944860009,0.473242362150023
"dl1.miss_rate",0.2433,0.2437,0.2434,0.2433," miss rate (i.e., misses/ref)",0.2433,0.2437,0.000400000000000011,0.000189296944860014,0.473242362150021
"dcache_power_cc2",6964.1752,6955.0479,6961.1328,6964.1752," total power usage of dcache_cc2",6955.0479,6964.1752,9.1273000000001,4.30265048264831,0.471404520794568
"dl1.accesses",2289,2286,2288,2289," total number of accesses",2286,2289,3,1.4142135623731,0.471404520791032
"dl1.hits",1732,1729,1731,1732," total number of hits",1729,1732,3,1.4142135623731,0.471404520791032
"dtlb.accesses",2294,2291,2293,2294," total number of accesses",2291,2294,3,1.4142135623731,0.471404520791032
"dtlb.hits",2277,2274,2276,2277," total number of hits",2274,2277,3,1.4142135623731,0.471404520791032
"total_dcache_access",2289,2286,2288,2289," total number accesses of dcache",2286,2289,3,1.4142135623731,0.471404520791032
"bpred_power_cc1",7234.7407,7239.2638,7248.31,7234.7407," total power usage of bpred unit_cc1",7234.7407,7248.31,13.5693000000001,6.3966293639698,0.471404520791032
"ul2.repl_rate",0.4362,0.102,0.0071,0," replacement rate (i.e., repls/ref)",0,0.4362,0.4362,0.205253361726428,0.470548743068382
"ul2.replacements",427,100,7,0," total number of replacements",0,427,427,200.905450398938,0.470504567679011
"total_window_access",36571,36679,36649,36678," total number accesses of instruction window",36571,36679,108,50.7764709289647,0.470152508601525
"avg_total_power_insn_cc1",12.1625,12.1803,11.9932,11.8387," average total power per insn_cc1",11.8387,12.1803,0.341600000000001,0.160570075564119,0.470052914414866
"lsq_full",0.0113,0.0114,0.0152,0.0218," fraction of time (cycle's) LSQ was full",0.0113,0.0218,0.0105,0.00492975658628294,0.469500627265042
"avg_window_power_cc2",0.4979,0.5317,0.5277,0.5097," avg power usage of instruction window_cc2",0.4979,0.5317,0.0337999999999999,0.015794830377901,0.467302673902398
"resultbus_power_cc3",6779.3903,6908.1873,6686.3021,6889.9937," total power usage of resultbus_cc3",6686.3021,6908.1873,221.8852,103.49778952968,0.466447467112184
"issue_stage_power_cc1",53291.1846,54208.6863,54281.6171,54375.6258," total power usage of issue stage_cc1",53291.1846,54375.6258,1084.4412,503.388845454913,0.464191922489585
"window_power_cc1",11456.5251,11563.6841,11405.7063,11411.0351," total power usage of instruction window_cc1",11405.7063,11563.6841,157.977800000001,73.2700714353643,0.463799796144547
"mem.ptab_accesses",225184,225206,225244,225256," total page table accesses",225184,225256,72,33.3616546352246,0.463356314378119
"avg_regfile_power_cc1",0.9467,1.0114,1.0003,0.9662," avg power usage of arch. regfile_cc1",0.9467,1.0114,0.0647000000000001,0.029956023323087,0.462998814885425
"LSQ_fcount",168,162,214,320," cumulative LSQ full count",162,320,158,73.1209044437134,0.462790534453882
"avg_issue_power_cc1",3.5845,3.8299,3.85,3.7094," average power of issue unit per cycle_cc1",3.5845,3.85,0.2655,0.12281559347249,0.462582272966065
"avg_window_power_cc3",0.632,0.662,0.6579,0.6436," avg power usage of instruction window_cc3",0.632,0.662,0.03,0.0137393291927469,0.45797763975823
"resultbus_power_cc1",8420.4678,8870.3943,8450.7606,8550.4136," total power usage of resultbus_cc1",8420.4678,8870.3943,449.9265,205.881889892585,0.457590050580673
"alu_power_cc2",11983.5255,12002.166,11990.5157,12006.8261," total power usage of alu_cc2",11983.5255,12006.8261,23.3006000000005,10.6564701273843,0.457347455747238
"total_alu_access",10286,10302,10292,10306," total number accesses of alu",10286,10306,20,9.1469484893415,0.457347424467075
"total_power_cycle_cc1",138907.878,139330.9794,137249.617,135506.1672," total power per cycle_cc1",135506.1672,139330.9794,3824.81220000001,1744.06985038259,0.455988362090714
"avg_regfile_power_cc2",0.212,0.2278,0.2253,0.2178," avg power usage of arch. regfile_cc2",0.212,0.2278,0.0158,0.00720341354266619,0.455912249535835
"rename_power_cc2",1193.396,1195.2768,1195.7993,1196.0082," total power usage of rename unit_cc2",1193.396,1196.0082,2.61220000000003,1.18983331430639,0.455490894382659
"dispatch_stage_power_cc2",1193.396,1195.2768,1195.7993,1196.0082," total power usage of dispatch stage_cc2",1193.396,1196.0082,2.61220000000003,1.18983331430639,0.455490894382659
"sim_total_insn",11421,11439,11444,11446," total number of instructions executed",11421,11446,25,11.3871272350258,0.455485089401033
"total_rename_access",11421,11439,11444,11446," total number accesses of rename unit",11421,11446,25,11.3871272350258,0.455485089401033
"clock_power_cc2",29536.3778,29201.5747,28062.2189,26959.4606," total power usage of clock_cc2",26959.4606,29536.3778,2576.9172,1171.43156645,0.454586420723957
