"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"bpred_bimod.lookups",3829494,3964365,4137659,4200976," total number of bpred lookups",3829494,4200976,371482,168616.761828908,0.453902912735766
"total_resultbus_access",28433746,28677923,29035000,28947416," total number accesses of resultbus",28433746,29035000,601254,272761.6582872,0.453654625644403
"avg_resultbus_power_cc1",1.4763,1.6808,1.7027,1.637," avg power usage of resultbus_cc1",1.4763,1.7027,0.2264,0.102313342238439,0.451914055823495
"avg_fetch_power_cc1",3.0507,3.4194,3.4513,3.5168," average power of fetch unit per cycle_cc1",3.0507,3.5168,0.4661,0.209853893618076,0.450233627157425
"avg_fetch_power_cc3",3.126,3.2712,3.2005,3.2541," average power of fetch unit per cycle_cc3",3.126,3.2712,0.1452,0.0653240384544618,0.449890072000426
"avg_lsq_power_cc1",0.1686,0.2417,0.2931,0.3107," avg power usage of lsq_cc1",0.1686,0.3107,0.1421,0.063737083658835,0.448536830815166
"avg_regfile_power_cc1",2.6173,2.6758,2.6558,2.5874," avg power usage of arch. regfile_cc1",2.5874,2.6758,0.0884,0.0394668954103732,0.446458092877524
"dcache_power_cc1",51707911.876,40566862.2644,37455275.4655,40160697.8131," total power usage of dcache_cc1",37455275.4655,51707911.876,14252636.4105,6309814.02103079,0.44271205967075
"IFQ_fcount",26183370,13007618,9467290,6689906," cumulative IFQ full count",6689906,26183370,19493464,8627399.08275366,0.442579065616745
"ifq_occupancy",0.9777,1.8362,3.5592,6.6384," avg IFQ occupancy (insn's)",0.9777,6.6384,5.6607,2.49926681698853,0.4415119714856
"avg_dcache_power_cc1",1.9308,2.7327,3.1791,3.4399," avg power usage of dcache_cc1",1.9308,3.4399,1.5091,0.661192152479141,0.438136738770884
"window_power_cc3",21693603.9486,20905310.7719,20869616.0661,20641394.7577," total power usage of instruction window_cc3",20641394.7577,21693603.9486,1052209.1909,459212.830516728,0.436427313587655
"window_power_cc2",21472355.4927,20728771.1113,20697386.4844,20473095.3082," total power usage of instruction window_cc2",20473095.3082,21472355.4927,999260.184499998,434806.207333809,0.43512812186285
"issue_stage_power_cc2",97426759.2029,97983427.1264,98614915.677,97674298.9344," total power usage of issue stage_cc2",97426759.2029,98614915.677,1188156.47409999,513319.977187565,0.432030619179511
"dl1.accesses",9061817,9107704,9096870,9091254," total number of accesses",9061817,9107704,45887,19622.2324141945,0.427620729491894
"total_dcache_access",9061817,9107704,9096870,9091254," total number accesses of dcache",9061817,9107704,45887,19622.2324141945,0.427620729491894
"dcache_power_cc2",27570153.5516,27709762.5985,27676800.6611,27659714.2443," total power usage of dcache_cc2",27570153.5516,27709762.5985,139609.046899997,59699.7224534914,0.42762072930886
"dl1.hits",9019407,9065278,9054398,9048781," total number of hits",9019407,9065278,45871,19607.453293752,0.427447696665693
"ul2.miss_rate",0.1235,0.1237,0.1238,0.1239," miss rate (i.e., misses/ref)",0.1235,0.1239,0.000399999999999998,0.000170782512765991,0.426956281914981
"ifq_full",0.9777,0.8762,0.8035,0.573," fraction of time (cycle's) IFQ was full",0.573,0.9777,0.4047,0.171943731106041,0.424867138883226
"sim_inst_rate",1169504.9091,1286455.4,1225195.619,1225195.619," simulation speed (in insts/sec)",1169504.9091,1286455.4,116950.4909,47771.8965470449,0.408479658181965
"sim_elapsed_time",22,20,21,21," total simulation time in seconds",20,22,2,0.816496580927726,0.408248290463863
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sim:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sim_num_insn",25729108,25729108,25729108,25729108," total number of instructions committed",25729108,25729108,0,0,NA
"sim_num_refs",9061672,9061672,9061672,9061672," total number of loads and stores committed",9061672,9061672,0,0,NA
"sim_num_loads",6510002,6510002,6510002,6510002," total number of loads committed",6510002,6510002,0,0,NA
"sim_num_stores",2551670,2551670,2551670,2551670," total number of stores committed",2551670,2551670,0,0,NA
"sim_num_branches",3809455,3809455,3809455,3809455," total number of branches committed",3809455,3809455,0,0,NA
"sim_IPB",6.754,6.754,6.754,6.754," instruction per branch",6.754,6.754,0,0,NA
"bpred_bimod.updates",3809455,3809455,3809455,3809455," total number of updates",3809455,3809455,0,0,NA
"bpred_bimod.jr_seen",329260,329260,329260,329260," total number of JR's seen",329260,329260,0,0,NA
"bpred_bimod.jr_non_ras_hits.PP",6286,6286,6286,6286," total number of address-predicted hits for non-RAS JR's",6286,6286,0,0,NA
"bpred_bimod.jr_non_ras_seen.PP",6328,6328,6328,6328," total number of non-RAS JR's seen",6328,6328,0,0,NA
"bpred_bimod.bpred_dir_rate",0.961,0.961,0.961,0.961," branch direction-prediction rate (i.e., all-hits/updates)",0.961,0.961,0,0,NA
"bpred_bimod.bpred_jr_non_ras_rate.PP",0.9934,0.9934,0.9934,0.9934," non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)",0.9934,0.9934,0,0,NA
"bpred_bimod.used_ras.PP",322932,322932,322932,322932," total number of RAS predictions used",322932,322932,0,0,NA
"il1.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"il1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"il1.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"il1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dl1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dl1.miss_rate",0.0047,0.0047,0.0047,0.0047," miss rate (i.e., misses/ref)",0.0047,0.0047,0,0,NA
"dl1.repl_rate",0.0046,0.0046,0.0046,0.0046," replacement rate (i.e., repls/ref)",0.0046,0.0046,0,0,NA
"dl1.wb_rate",0.0012,0.0012,0.0012,0.0012," writeback rate (i.e., wrbks/ref)",0.0012,0.0012,0,0,NA
"dl1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"ul2.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"ul2.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"itlb.misses",20,20,20,20," total number of misses",20,20,0,0,NA
"itlb.replacements",0,0,0,0," total number of replacements",0,0,0,0,NA
"itlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"itlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"itlb.miss_rate",0,0,0,0," miss rate (i.e., misses/ref)",0,0,0,0,NA
"itlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"itlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"itlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dtlb.misses",83,83,83,83," total number of misses",83,83,0,0,NA
"dtlb.replacements",0,0,0,0," total number of replacements",0,0,0,0,NA
"dtlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"dtlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dtlb.miss_rate",0,0,0,0," miss rate (i.e., misses/ref)",0,0,0,0,NA
"dtlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"dtlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"dtlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"avg_rename_power",0.418,0.418,0.418,0.418," avg power usage of rename unit",0.418,0.418,0,0,NA
"avg_bpred_power",4.5231,4.5231,4.5231,4.5231," avg power usage of bpred unit",4.5231,4.5231,0,0,NA
"avg_window_power",2.2043,2.2043,2.2043,2.2043," avg power usage of instruction window",2.2043,2.2043,0,0,NA
"avg_lsq_power",0.9632,0.9632,0.9632,0.9632," avg power usage of lsq",0.9632,0.9632,0,0,NA
"avg_regfile_power",3.5725,3.5725,3.5725,3.5725," avg power usage of arch. regfile",3.5725,3.5725,0,0,NA
"avg_icache_power",2.4769,2.4769,2.4769,2.4769," avg power usage of icache",2.4769,2.4769,0,0,NA
"avg_dcache_power",6.0849,6.0849,6.0849,6.0849," avg power usage of dcache",6.0849,6.0849,0,0,NA
"avg_dcache2_power",4.2091,4.2091,4.2091,4.2091," avg power usage of dcache2",4.2091,4.2091,0,0,NA
"avg_alu_power",18.9412,18.9412,18.9412,18.9412," avg power usage of alu",18.9412,18.9412,0,0,NA
"avg_falu_power",14.281,14.281,14.281,14.281," avg power usage of falu",14.281,14.281,0,0,NA
"avg_resultbus_power",2.2975,2.2975,2.2975,2.2975," avg power usage of resultbus",2.2975,2.2975,0,0,NA
"avg_clock_power",26.0975,26.0975,26.0975,26.0975," avg power usage of clock",26.0975,26.0975,0,0,NA
"avg_fetch_power",7.0001,7.0001,7.0001,7.0001," average power of fetch unit per cycle",7.0001,7.0001,0,0,NA
"avg_dispatch_power",0.418,0.418,0.418,0.418," average power of dispatch unit per cycle",0.418,0.418,0,0,NA
"avg_issue_power",34.7002,34.7002,34.7002,34.7002," average power of issue unit per cycle",34.7002,34.7002,0,0,NA
"avg_total_power_cycle",71.7882,71.7882,71.7882,71.7882," average total power per cycle",71.7882,71.7882,0,0,NA
"avg_total_power_cycle_nofp_nod2",53.2981,53.2981,53.2981,53.2981," average total power per cycle",53.2981,53.2981,0,0,NA
"total_bpred_access",3809455,3809455,3809455,3809455," total number accesses of bpred unit",3809455,3809455,0,0,NA
"max_bpred_access",3,3,3,3," max number accesses of bpred unit",3,3,0,0,NA
"max_dcache2_access",4,4,4,4," max number accesses of dcache2",4,4,0,0,NA
"max_alu_access",4,4,4,4," max number accesses of alu",4,4,0,0,NA
"max_resultbus_access",6,6,6,6," max number accesses of resultbus",6,6,0,0,NA
"sim_invalid_addrs",0,0,0,0," total non-speculative bogus addresses seen (debug var)",0,0,0,0,NA
"ld_text_base",4831838208,4831838208,4831838208,4831838208," program text (code) segment base",4831838208,4831838208,0,0,NA
"ld_text_size",106496,106496,106496,106496," program text (code) size in bytes",106496,106496,0,0,NA
"ld_data_base",5368709120,5368709120,5368709120,5368709120," program initialized data segment base",5368709120,5368709120,0,0,NA
"ld_data_size",71264,71264,71264,71264," program init'ed `.data' and uninit'ed `.bss' size in bytes",71264,71264,0,0,NA
"ld_stack_base",4831424512,4831424512,4831424512,4831424512," program stack segment base (highest address in stack)",4831424512,4831424512,0,0,NA
"ld_stack_size",16384,16384,16384,16384," program initial stack size",16384,16384,0,0,NA
"ld_prog_entry",4831861184,4831861184,4831861184,4831861184," program entry point (initial PC)",4831861184,4831861184,0,0,NA
"ld_environ_base",4831408128,4831408128,4831408128,4831408128," program environment base address address",4831408128,4831408128,0,0,NA
"ld_target_big_endian",0,0,0,0," target executable endian-ness, non-zero if big endian",0,0,0,0,NA
"mem.page_count",54,54,54,54," total number of pages allocated",54,54,0,0,NA
"mem.page_mem",NA,NA,NA,NA," total size of memory pages allocated",NA,NA,NA,NA,NA
