"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"resultbus_power_cc3",12353586.1267,12871106.8205,14004415.8438,16413535.6244," total power usage of resultbus_cc3",12353586.1267,16413535.6244,4059949.4977,1805392.51589781,0.444683490994305
"clock_power_cc3",150828934.38,115847405.8488,110454499.3316,122905195.8057," total power usage of clock_cc3",110454499.3316,150828934.38,40374435.0484,17952374.9642668,0.444647087761003
"max_cycle_power_cc2",21.1887,25.8661,35.7488,46.0647," maximum cycle power usage of cc2",21.1887,46.0647,24.876,11.0482236612573,0.444131840378572
"issue_stage_power_cc3",176628797.7523,133037287.874,123955173.763,135989951.307," total power usage of issue stage_cc3",123955173.763,176628797.7523,52673623.9893,23384975.8154107,0.443959880568709
"window_power_cc3",13147763.5216,15562817.1456,20883176.2408,30904442.9299," total power usage of instruction window_cc3",13147763.5216,30904442.9299,17756679.4083,7879648.07914321,0.443756847660381
"window_power_cc2",13112216.8561,15496155.5352,20710946.6591,30397777.1471," total power usage of instruction window_cc2",13112216.8561,30397777.1471,17285560.291,7666493.71644726,0.443520116639721
"ul2.wb_rate",0.0318,0.0323,0.0322,0.0322," writeback rate (i.e., wrbks/ref)",0.0318,0.0323,5e-04,0.000221735578260834,0.443471156521668
"avg_resultbus_power_cc1",0.3366,0.8165,1.7073,3.8848," avg power usage of resultbus_cc1",0.3366,3.8848,3.5482,1.57184449824614,0.442997716658064
"issue_stage_power_cc2",88321675.7905,91583033.3957,98664139.9816,109968160.8424," total power usage of issue stage_cc2",88321675.7905,109968160.8424,21646485.0519,9583445.81126308,0.442725264091867
"avg_total_power_insn_cc3",14.8993,11.1644,10.4676,11.9547," average total power per insn_cc3",10.4676,14.8993,4.4317,1.94896730774702,0.439778709693124
"clock_power",769693985.4401,426684792.092,307477421.2939,393419742.4689," total power usage of clock",307477421.2939,769693985.4401,462216564.1462,203220899.549388,0.439665981951069
"total_power",2154800280.7406,1185352824.4701,845800290.3778,1088969252.6332," total power per cycle",845800290.3778,2154800280.7406,1308999990.3628,575400004.797282,0.439572199414459
"avg_total_power_insn",78.1993,43.0921,31.1517,40.1215," average total power per insn",31.1517,78.1993,47.0476,20.6715705317714,0.43937566489622
"total_power_cycle_cc2",244517993.5459,230323658.8486,238666851.8254,276415242.8942," total power per cycle_cc2",230323658.8486,276415242.8942,46091584.0456,20149717.8021674,0.437166962676582
"total_power_cycle_cc3",410555078.5114,307103505.2603,284206521.6004,324471954.9762," total power per cycle_cc3",284206521.6004,410555078.5114,126348556.911,55169232.0881794,0.43664315158772
"ul2.miss_rate",0.1225,0.1242,0.1238,0.1238," miss rate (i.e., misses/ref)",0.1225,0.1242,0.00170000000000001,0.000741057802513858,0.435916354419915
"resultbus_power_cc2",11947360.9932,12671532.1441,13728450.3851,15771053.0666," total power usage of resultbus_cc2",11947360.9932,15771053.0666,3823692.0734,1663672.04754927,0.435095717859399
"clock_power_cc2",92642002.3547,89220856.6701,95033349.2166,106879975.3605," total power usage of clock_cc2",89220856.6701,106879975.3605,17659118.6904,7670912.30146472,0.434388172816056
"bpred_bimod.retstack_pops",325956,325504,325229,325038," total number of address popped off of ret-addr stack",325038,325956,918,398.41550756298,0.434003820874705
"avg_total_power_insn_cc2",8.8737,8.3731,8.7904,10.1841," average total power per insn_cc2",8.3731,10.1841,1.811,0.783738231703248,0.43276545096811
"bpred_power_cc1",16229461.4827,15973144.9561,15750659.1534,15568990.0433," total power usage of bpred unit_cc1",15568990.0433,16229461.4827,660471.4394,285338.562956719,0.432022561363036
"avg_clock_power_cc1",5.2404,8.4944,12.6247,18.081," avg power usage of clock_cc1",5.2404,18.081,12.8406,5.54324587666528,0.43169679584017
"avg_total_power_insn_nofp_nod2",54.3841,30.6047,23.1281,32.0487," average total power per insn",23.1281,54.3841,31.256,13.4747581346259,0.43110948728647
"max_window_access",10,13,16,19," max number accesses of instruction window",10,19,9,3.87298334620742,0.430331482911935
"avg_total_power_cycle_cc1",13.8027,22.1122,32.033,47.1313," average total power per cycle_cc1",13.8027,47.1313,33.3286,14.3309789926113,0.429990428419175
"avg_issue_power_cc1",6.1598,9.7077,12.95,18.4342," average power of issue unit per cycle_cc1",6.1598,18.4342,12.2744,5.21293317136971,0.424699632680189
"max_cycle_power_cc1",29.7092,44.4629,56.7099,72.6133," maximum cycle power usage of cc1",29.7092,72.6133,42.9041,18.2181764128347,0.424625534921714
"ul2.repl_rate",0.0695,0.0704,0.0701,0.0701," replacement rate (i.e., repls/ref)",0.0695,0.0704,0.000899999999999998,0.000377491721763535,0.419435246403929
"sim_num_insn",25729108,25729108,25729108,25729108," total number of instructions committed",25729108,25729108,0,0,NA
"sim_num_refs",9061672,9061672,9061672,9061672," total number of loads and stores committed",9061672,9061672,0,0,NA
"sim_num_loads",6510002,6510002,6510002,6510002," total number of loads committed",6510002,6510002,0,0,NA
"sim_num_stores",2551670,2551670,2551670,2551670," total number of stores committed",2551670,2551670,0,0,NA
"sim_num_branches",3809455,3809455,3809455,3809455," total number of branches committed",3809455,3809455,0,0,NA
"sim_IPB",6.754,6.754,6.754,6.754," instruction per branch",6.754,6.754,0,0,NA
"bpred_bimod.updates",3809455,3809455,3809455,3809455," total number of updates",3809455,3809455,0,0,NA
"bpred_bimod.jr_seen",329260,329260,329260,329260," total number of JR's seen",329260,329260,0,0,NA
"bpred_bimod.jr_non_ras_hits.PP",6286,6286,6286,6286," total number of address-predicted hits for non-RAS JR's",6286,6286,0,0,NA
"bpred_bimod.jr_non_ras_seen.PP",6328,6328,6328,6328," total number of non-RAS JR's seen",6328,6328,0,0,NA
"bpred_bimod.bpred_addr_rate",0.9608,0.9608,0.9608,0.9608," branch address-prediction rate (i.e., addr-hits/updates)",0.9608,0.9608,0,0,NA
"bpred_bimod.bpred_dir_rate",0.961,0.961,0.961,0.961," branch direction-prediction rate (i.e., all-hits/updates)",0.961,0.961,0,0,NA
"bpred_bimod.bpred_jr_rate",0.9993,0.9993,0.9993,0.9993," JR address-prediction rate (i.e., JR addr-hits/JRs seen)",0.9993,0.9993,0,0,NA
"bpred_bimod.bpred_jr_non_ras_rate.PP",0.9934,0.9934,0.9934,0.9934," non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)",0.9934,0.9934,0,0,NA
"bpred_bimod.used_ras.PP",322932,322932,322932,322932," total number of RAS predictions used",322932,322932,0,0,NA
"bpred_bimod.ras_rate.PP",0.9994,0.9994,0.9994,0.9994," RAS prediction rate (i.e., RAS hits/used RAS)",0.9994,0.9994,0,0,NA
"il1.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"il1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"il1.repl_rate",8e-04,8e-04,8e-04,8e-04," replacement rate (i.e., repls/ref)",8e-04,8e-04,0,0,NA
"il1.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"il1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dl1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dl1.wb_rate",0.0012,0.0012,0.0012,0.0012," writeback rate (i.e., wrbks/ref)",0.0012,0.0012,0,0,NA
"dl1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"ul2.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"ul2.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"itlb.misses",20,20,20,20," total number of misses",20,20,0,0,NA
"itlb.replacements",0,0,0,0," total number of replacements",0,0,0,0,NA
"itlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"itlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"itlb.miss_rate",0,0,0,0," miss rate (i.e., misses/ref)",0,0,0,0,NA
"itlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"itlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"itlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dtlb.misses",83,83,83,83," total number of misses",83,83,0,0,NA
"dtlb.replacements",0,0,0,0," total number of replacements",0,0,0,0,NA
"dtlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"dtlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dtlb.miss_rate",0,0,0,0," miss rate (i.e., misses/ref)",0,0,0,0,NA
"dtlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"dtlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"dtlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"avg_rename_power",0.418,0.418,0.418,0.418," avg power usage of rename unit",0.418,0.418,0,0,NA
"avg_bpred_power",4.5231,4.5231,4.5231,4.5231," avg power usage of bpred unit",4.5231,4.5231,0,0,NA
"avg_dcache2_power",4.2091,4.2091,4.2091,4.2091," avg power usage of dcache2",4.2091,4.2091,0,0,NA
"avg_alu_power",18.9412,18.9412,18.9412,18.9412," avg power usage of alu",18.9412,18.9412,0,0,NA
"avg_falu_power",14.281,14.281,14.281,14.281," avg power usage of falu",14.281,14.281,0,0,NA
"avg_dispatch_power",0.418,0.418,0.418,0.418," average power of dispatch unit per cycle",0.418,0.418,0,0,NA
"total_bpred_access",3809455,3809455,3809455,3809455," total number accesses of bpred unit",3809455,3809455,0,0,NA
"max_rename_access",4,4,4,4," max number accesses of rename unit",4,4,0,0,NA
"max_bpred_access",3,3,3,3," max number accesses of bpred unit",3,3,0,0,NA
"max_regfile_access",11,11,11,11," max number accesses of arch. regfile",11,11,0,0,NA
"max_icache_access",4,4,4,4," max number accesses of icache",4,4,0,0,NA
"sim_invalid_addrs",0,0,0,0," total non-speculative bogus addresses seen (debug var)",0,0,0,0,NA
"ld_text_base",4831838208,4831838208,4831838208,4831838208," program text (code) segment base",4831838208,4831838208,0,0,NA
"ld_text_size",106496,106496,106496,106496," program text (code) size in bytes",106496,106496,0,0,NA
"ld_data_base",5368709120,5368709120,5368709120,5368709120," program initialized data segment base",5368709120,5368709120,0,0,NA
"ld_data_size",71264,71264,71264,71264," program init'ed `.data' and uninit'ed `.bss' size in bytes",71264,71264,0,0,NA
"ld_stack_base",4831424512,4831424512,4831424512,4831424512," program stack segment base (highest address in stack)",4831424512,4831424512,0,0,NA
"ld_stack_size",16384,16384,16384,16384," program initial stack size",16384,16384,0,0,NA
"ld_prog_entry",4831861184,4831861184,4831861184,4831861184," program entry point (initial PC)",4831861184,4831861184,0,0,NA
"ld_environ_base",4831408128,4831408128,4831408128,4831408128," program environment base address address",4831408128,4831408128,0,0,NA
"ld_target_big_endian",0,0,0,0," target executable endian-ness, non-zero if big endian",0,0,0,0,NA
"mem.page_count",54,54,54,54," total number of pages allocated",54,54,0,0,NA
