"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"regfile_power_cc2",1321025.0224,601139.0577,291917.2568,146750.0026," total power usage of arch. regfile_cc2",146750.0026,1321025.0224,1174275.0198,522763.608523254,0.445179876697274
"lsq_occupancy",4.0139,3.5148,3.2206,3.0896," avg LSQ occupancy (insn's)",3.0896,4.0139,0.9243,0.410006694051044,0.443586166884176
"bpred_bimod.bpred_addr_rate",0.8945,0.8949,0.8949,0.895," branch address-prediction rate (i.e., addr-hits/updates)",0.8945,0.895,0.000500000000000056,0.000221735578260864,0.443471156521679
"ruu_occupancy",14.7086,12.7606,11.5818,11.0501," avg RUU occupancy (insn's)",11.0501,14.7086,3.6585,1.62158073778849,0.443236500693861
"avg_regfile_power_cc2",1.7884,1.3451,0.7543,0.3795," avg power usage of arch. regfile_cc2",0.3795,1.7884,1.4089,0.624017891703969,0.442911414368635
"avg_window_power_cc1",1.7298,1.6837,1.7537,1.7652," avg power usage of instruction window_cc1",1.6837,1.7652,0.0815000000000001,0.0360833294842185,0.442740239070165
"avg_regfile_power_cc3",1.8258,1.3924,0.8354,0.4657," avg power usage of arch. regfile_cc3",0.4657,1.8258,1.3601,0.600298516712033,0.441363514970982
"ruu_full",0.7827,0.6241,0.4624,0.3669," fraction of time (cycle's) RUU was full",0.3669,0.7827,0.4158,0.183042497342375,0.440217646326058
"dcache_power_cc1",1090710.3219,996257.3643,938374.6934,904360.0673," total power usage of dcache_cc1",904360.0673,1090710.3219,186350.2546,81550.8194698808,0.43762118621694
"window_power_cc2",572107.605,569694.8534,574959.3527,578148.4613," total power usage of instruction window_cc2",569694.8534,578148.4613,8453.60789999994,3649.13954622917,0.431666525038285
"resultbus_power_cc3",378760.011,352734.6065,363860.7667,372166.9927," total power usage of resultbus_cc3",352734.6065,378760.011,26025.4045,11229.3496212267,0.431476468357166
"avg_fetch_power_cc2",2.5231,2.633,2.6039,2.6046," average power of fetch unit per cycle_cc2",2.5231,2.633,0.1099,0.0473486712238757,0.430834133065292
"max_bpred_access",1,2,3,4," max number accesses of bpred unit",1,4,3,1.29099444873581,0.430331482911935
"window_power_cc3",590481.5606,585120.0113,590261.1063,593440.9154," total power usage of instruction window_cc3",585120.0113,593440.9154,8320.90410000004,3456.05845557078,0.415346507306912
"avg_clock_power_cc1",8.9511,9.0851,8.9135,8.7234," avg power usage of clock_cc1",8.7234,9.0851,0.361700000000001,0.149339799897192,0.412883051969013
"sim_num_insn",709658,709658,709658,709658," total number of instructions committed",709658,709658,0,0,NA
"sim_num_refs",196706,196706,196706,196706," total number of loads and stores committed",196706,196706,0,0,NA
"sim_num_loads",104966,104966,104966,104966," total number of loads committed",104966,104966,0,0,NA
"sim_num_stores",91740,91740,91740,91740," total number of stores committed",91740,91740,0,0,NA
"sim_num_branches",124445,124445,124445,124445," total number of branches committed",124445,124445,0,0,NA
"sim_elapsed_time",1,1,1,1," total simulation time in seconds",1,1,0,0,NA
"sim_inst_rate",709658,709658,709658,709658," simulation speed (in insts/sec)",709658,709658,0,0,NA
"sim_IPB",5.7026,5.7026,5.7026,5.7026," instruction per branch",5.7026,5.7026,0,0,NA
"bpred_bimod.updates",124445,124445,124445,124445," total number of updates",124445,124445,0,0,NA
"bpred_bimod.jr_seen",9646,9646,9646,9646," total number of JR's seen",9646,9646,0,0,NA
"bpred_bimod.jr_non_ras_hits.PP",5099,5099,5099,5099," total number of address-predicted hits for non-RAS JR's",5099,5099,0,0,NA
"bpred_bimod.jr_non_ras_seen.PP",6327,6327,6327,6327," total number of non-RAS JR's seen",6327,6327,0,0,NA
"bpred_bimod.bpred_jr_non_ras_rate.PP",0.8059,0.8059,0.8059,0.8059," non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)",0.8059,0.8059,0,0,NA
"bpred_bimod.used_ras.PP",3319,3319,3319,3319," total number of RAS predictions used",3319,3319,0,0,NA
"il1.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"il1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"il1.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"il1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dl1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dl1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"ul2.misses",5461,5461,5461,5461," total number of misses",5461,5461,0,0,NA
"ul2.replacements",1417,1417,1417,1417," total number of replacements",1417,1417,0,0,NA
"ul2.writebacks",946,946,946,946," total number of writebacks",946,946,0,0,NA
"ul2.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"ul2.repl_rate",0.0604,0.0604,0.0604,0.0604," replacement rate (i.e., repls/ref)",0.0604,0.0604,0,0,NA
"ul2.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"itlb.misses",50,50,50,50," total number of misses",50,50,0,0,NA
"itlb.replacements",9,9,9,9," total number of replacements",9,9,0,0,NA
"itlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"itlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"itlb.miss_rate",1e-04,1e-04,1e-04,1e-04," miss rate (i.e., misses/ref)",1e-04,1e-04,0,0,NA
"itlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"itlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"itlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dtlb.misses",111,111,111,111," total number of misses",111,111,0,0,NA
"dtlb.replacements",6,6,6,6," total number of replacements",6,6,0,0,NA
"dtlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"dtlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dtlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"dtlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"dtlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"avg_rename_power",0.418,0.418,0.418,0.418," avg power usage of rename unit",0.418,0.418,0,0,NA
"avg_bpred_power",4.5231,4.5231,4.5231,4.5231," avg power usage of bpred unit",4.5231,4.5231,0,0,NA
"avg_window_power",2.2043,2.2043,2.2043,2.2043," avg power usage of instruction window",2.2043,2.2043,0,0,NA
"avg_lsq_power",0.9632,0.9632,0.9632,0.9632," avg power usage of lsq",0.9632,0.9632,0,0,NA
"avg_regfile_power",3.5725,3.5725,3.5725,3.5725," avg power usage of arch. regfile",3.5725,3.5725,0,0,NA
"avg_icache_power",2.4769,2.4769,2.4769,2.4769," avg power usage of icache",2.4769,2.4769,0,0,NA
"avg_dcache_power",6.0849,6.0849,6.0849,6.0849," avg power usage of dcache",6.0849,6.0849,0,0,NA
"avg_dcache2_power",4.2091,4.2091,4.2091,4.2091," avg power usage of dcache2",4.2091,4.2091,0,0,NA
"avg_alu_power",18.9412,18.9412,18.9412,18.9412," avg power usage of alu",18.9412,18.9412,0,0,NA
"avg_falu_power",14.281,14.281,14.281,14.281," avg power usage of falu",14.281,14.281,0,0,NA
"avg_resultbus_power",2.2975,2.2975,2.2975,2.2975," avg power usage of resultbus",2.2975,2.2975,0,0,NA
"avg_clock_power",26.0975,26.0975,26.0975,26.0975," avg power usage of clock",26.0975,26.0975,0,0,NA
"avg_fetch_power",7.0001,7.0001,7.0001,7.0001," average power of fetch unit per cycle",7.0001,7.0001,0,0,NA
"avg_dispatch_power",0.418,0.418,0.418,0.418," average power of dispatch unit per cycle",0.418,0.418,0,0,NA
"avg_issue_power",34.7002,34.7002,34.7002,34.7002," average power of issue unit per cycle",34.7002,34.7002,0,0,NA
"avg_total_power_cycle",71.7882,71.7882,71.7882,71.7882," average total power per cycle",71.7882,71.7882,0,0,NA
"avg_total_power_cycle_nofp_nod2",53.2981,53.2981,53.2981,53.2981," average total power per cycle",53.2981,53.2981,0,0,NA
"bpred_power_cc2",281440.2322,281440.2322,281440.2322,281440.2322," total power usage of bpred unit_cc2",281440.2322,281440.2322,0,0,NA
"total_bpred_access",124445,124445,124445,124445," total number accesses of bpred unit",124445,124445,0,0,NA
"max_rename_access",4,4,4,4," max number accesses of rename unit",4,4,0,0,NA
"max_window_access",16,16,16,16," max number accesses of instruction window",16,16,0,0,NA
"max_icache_access",4,4,4,4," max number accesses of icache",4,4,0,0,NA
"max_alu_access",4,4,4,4," max number accesses of alu",4,4,0,0,NA
"max_resultbus_access",6,6,6,6," max number accesses of resultbus",6,6,0,0,NA
"sim_invalid_addrs",2,2,2,2," total non-speculative bogus addresses seen (debug var)",2,2,0,0,NA
"ld_text_base",4831838208,4831838208,4831838208,4831838208," program text (code) segment base",4831838208,4831838208,0,0,NA
"ld_text_size",376832,376832,376832,376832," program text (code) size in bytes",376832,376832,0,0,NA
"ld_data_base",5368709120,5368709120,5368709120,5368709120," program initialized data segment base",5368709120,5368709120,0,0,NA
"ld_data_size",612032,612032,612032,612032," program init'ed `.data' and uninit'ed `.bss' size in bytes",612032,612032,0,0,NA
"ld_stack_base",4831424512,4831424512,4831424512,4831424512," program stack segment base (highest address in stack)",4831424512,4831424512,0,0,NA
"ld_stack_size",16384,16384,16384,16384," program initial stack size",16384,16384,0,0,NA
"ld_prog_entry",4831869872,4831869872,4831869872,4831869872," program entry point (initial PC)",4831869872,4831869872,0,0,NA
"ld_environ_base",4831408128,4831408128,4831408128,4831408128," program environment base address address",4831408128,4831408128,0,0,NA
"ld_target_big_endian",0,0,0,0," target executable endian-ness, non-zero if big endian",0,0,0,0,NA
"mem.page_count",111,111,111,111," total number of pages allocated",111,111,0,0,NA
