"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"avg_dcache_power_cc2",0.6127,1.0983,1.5999,1.6668," avg power usage of dcache_cc2",0.6127,1.6668,1.0541,0.491661166353415,0.466427441754496
"avg_dcache_power_cc3",1.0988,1.5118,1.9698,2.0393," avg power usage of dcache_cc3",1.0988,2.0393,0.9405,0.438425283448237,0.466161917541985
"dl1.wb_rate",0.0503,0.0498,0.0487,0.0483," writeback rate (i.e., wrbks/ref)",0.0483,0.0503,0.00199999999999999,0.000932291084729797,0.4661455423649
"ifq_occupancy",3.6794,3.3208,3.0413,3.0148," avg IFQ occupancy (insn's)",3.0148,3.6794,0.6646,0.309558453015474,0.465781602490933
"avg_icache_access",0.9204,1.5997,2.2221,2.2963," avg number accesses of icache",0.9204,2.2963,1.3759,0.640774996261038,0.465713348543526
"avg_rename_power_cc2",0.0907,0.1578,0.2195,0.2269," avg power usage of rename unit_cc2",0.0907,0.2269,0.1362,0.0634289300451038,0.465704332196063
"avg_dispatch_power_cc2",0.0907,0.1578,0.2195,0.2269," average power of dispatch unit per cycle_cc2",0.0907,0.2269,0.1362,0.0634289300451038,0.465704332196063
"sim_exec_BW",0.868,1.5103,2.1004,2.1716," total instructions (mis-spec + committed) per cycle",0.868,2.1716,1.3036,0.606996509462781,0.465630952334137
"ifq_rate",0.868,1.5103,2.1004,2.1716," avg IFQ dispatch rate (insn/cycle)",0.868,2.1716,1.3036,0.606996509462781,0.465630952334137
"ruu_rate",0.868,1.5103,2.1004,2.1716," avg RUU dispatch rate (insn/cycle)",0.868,2.1716,1.3036,0.606996509462781,0.465630952334137
"lsq_rate",0.868,1.5103,2.1004,2.1716," avg LSQ dispatch rate (insn/cycle)",0.868,2.1716,1.3036,0.606996509462781,0.465630952334137
"avg_rename_access",0.868,1.5103,2.1004,2.1716," avg number accesses of rename unit",0.868,2.1716,1.3036,0.606996509462781,0.465630952334137
"avg_rename_power_cc3",0.1067,0.1705,0.2311,0.2389," avg power usage of rename unit_cc3",0.1067,0.2389,0.1322,0.061532105440981,0.465447091081551
"avg_dispatch_power_cc3",0.1067,0.1705,0.2311,0.2389," average power of dispatch unit per cycle_cc3",0.1067,0.2389,0.1322,0.061532105440981,0.465447091081551
"RUU_count",13976727,7172013,4482032,4207137," cumulative RUU occupancy",4207137,13976727,9769590,4546063.40025524,0.465327961588484
"avg_window_access",2.7049,4.8373,7.1655,7.5457," avg number accesses of instruction window",2.7049,7.5457,4.8408,2.25051706281023,0.464906020246702
"ruu_latency",16.4721,8.6078,5.514,5.1736," avg RUU occupant latency (cycle's)",5.1736,16.4721,11.2985,5.25249522124168,0.464884296255404
"sim_slip",17525829,9463030,6261140,5898553," total number of slip cycles",5898553,17525829,11627276,5402040.95959339,0.464600733619241
"avg_sim_slip",24.6962,13.3346,8.8228,8.3118," the average slip between issue and retirement",8.3118,24.6962,16.3844,7.61219047296287,0.464599892151246
"fetch_stage_power_cc3",2290271.2134,1507063.7625,1155918.7022,1119745.0705," total power usage of fetch stage_cc3",1119745.0705,2290271.2134,1170526.1429,543516.952832769,0.46433559483447
"LSQ_count",4002581,2038573,1246318,1151571," cumulative LSQ occupancy",1151571,4002581,2851010,1323064.26829195,0.464068617188979
"fetch_stage_power_cc1",2089639.2196,1529397.2573,1226975.5785,1196994.1188," total power usage of fetch stage_cc1",1196994.1188,2089639.2196,892645.1008,414097.864459448,0.463899778409503
"icache_power_cc3",1622286.8609,1029777.1328,749483.6814,719013.712," total power usage of icache_cc3",719013.712,1622286.8609,903273.1489,418810.04954538,0.463658252274414
"alu_power_cc1",3342855.7395,2102110.5873,1361008.0866,1284611.4112," total power usage of alu_cc1",1284611.4112,3342855.7395,2058244.3283,954241.087569606,0.463618956432524
"lsq_latency",4.7172,2.4467,1.5333,1.4161," avg LSQ occupant latency (cycle's)",1.4161,4.7172,3.3011,1.53024568915147,0.463556296129009
"icache_power_cc1",1533511.783,992361.9371,726254.1787,695838.4988," total power usage of icache_cc1",695838.4988,1533511.783,837673.2842,387929.238457854,0.463103271615421
"icache_power_cc2",1533511.783,992361.9371,726254.1787,695838.4988," total power usage of icache_cc2",695838.4988,1533511.783,837673.2842,387929.238457854,0.463103271615421
"fetch_stage_power_cc2",1814952.0151,1273802.1693,1007694.4109,977278.731," total power usage of fetch stage_cc2",977278.731,1814952.0151,837673.2841,387929.238410894,0.463103271614645
"rename_power_cc1",251727.6558,160677.6362,116802.9631,111624.3707," total power usage of rename unit_cc1",111624.3707,251727.6558,140103.2851,64859.9368384498,0.462943726067204
"dispatch_stage_power_cc1",251727.6558,160677.6362,116802.9631,111624.3707," total power usage of dispatch stage_cc1",111624.3707,251727.6558,140103.2851,64859.9368384498,0.462943726067204
"avg_bpred_power_cc1",0.5689,0.9734,1.2939,1.3383," avg power usage of bpred unit_cc1",0.5689,1.3383,0.7694,0.355793155030654,0.462429367079092
"window_power",355588.0447,468775.0747,853047.3675,2400678.8989," total power usage of instruction window",355588.0447,2400678.8989,2045090.8542,945064.134573646,0.462113520596295
"dl1.repl_rate",0.0566,0.0559,0.0547,0.0543," replacement rate (i.e., repls/ref)",0.0543,0.0566,0.0023,0.001062622541953,0.462009800849133
"avg_regfile_access",1.0873,1.9343,2.9082,3.1202," avg number accesses of arch. regfile",1.0873,3.1202,2.0329,0.938329732379118,0.461572006679678
"dl1.accesses",196857,199162,203505,205150," total number of accesses",196857,205150,8293,3826.51490697911,0.461415037619572
"total_dcache_access",196857,199162,203505,205150," total number accesses of dcache",196857,205150,8293,3826.51490697911,0.461415037619572
"window_power_cc1",368815.9455,455226.992,682933.5169,1733279.8815," total power usage of instruction window_cc1",368815.9455,1733279.8815,1364463.936,629576.278522166,0.461409247918859
"dl1.hits",185211,187515,191853,193498," total number of hits",185211,193498,8287,3823.38753594244,0.461371731138221
"avg_lsq_power_cc1",0.0955,0.1589,0.2019,0.1968," avg power usage of lsq_cc1",0.0955,0.2019,0.1064,0.049086343993688,0.461337819489549
"dcache_power_cc2",598928.197,605941.0515,619154.4255,624180.0092," total power usage of dcache_cc2",598928.197,624180.0092,25251.8121999999,11649.1909194316,0.461320986674836
"dcache_power_cc1",1196539.0118,1081409.5427,938374.6934,903769.4491," total power usage of dcache_cc1",903769.4491,1196539.0118,292769.5627,135040.154736559,0.461250662436295
"ifq_full",0.9005,0.7694,0.688,0.6766," fraction of time (cycle's) IFQ was full",0.6766,0.9005,0.2239,0.103215966949563,0.46099136645629
"avg_icache_power_cc3",1.6596,1.8666,1.9367,1.9201," avg power usage of icache_cc3",1.6596,1.9367,0.2771,0.127653659041434,0.460677224978109
"avg_icache_power_cc1",1.5688,1.7988,1.8767,1.8582," avg power usage of icache_cc1",1.5688,1.8767,0.3079,0.141831411071972,0.460641153205495
"avg_icache_power_cc2",1.5688,1.7988,1.8767,1.8582," avg power usage of icache_cc2",1.5688,1.8767,0.3079,0.141831411071972,0.460641153205495
"resultbus_power",499343.7738,587016.7651,889123.8243,1974625.1174," total power usage of resultbus",499343.7738,1974625.1174,1475281.3436,678915.112259899,0.460193654047846
"RUU_fcount",770135,360844,178957,147242," cumulative RUU full count",147242,770135,622893,286461.279555079,0.459888423140217
"ruu_occupancy",14.2981,13,11.5818,11.2348," avg RUU occupancy (insn's)",11.2348,14.2981,3.0633,1.40519237917803,0.458718499388903
"regfile_power",523924.6744,721787.3322,1382507.4075,3518157.8252," total power usage of arch. regfile",523924.6744,3518157.8252,2994233.1508,1371100.15926769,0.457913626031879
"avg_rename_power_cc1",0.2575,0.2912,0.3018,0.2981," avg power usage of rename unit_cc1",0.2575,0.3018,0.0443,0.0202488682811328,0.457085062779522
"avg_dispatch_power_cc1",0.2575,0.2912,0.3018,0.2981," average power of dispatch unit per cycle_cc1",0.2575,0.3018,0.0443,0.0202488682811328,0.457085062779522
"dl1.miss_rate",0.0592,0.0585,0.0573,0.0568," miss rate (i.e., misses/ref)",0.0568,0.0592,0.0024,0.00109696551146029,0.457068963108454
"max_alu_access",1,2,4,5," max number accesses of alu",1,5,4,1.82574185835055,0.456435464587638
"ruu_full",0.7878,0.6541,0.4624,0.3932," fraction of time (cycle's) RUU was full",0.3932,0.7878,0.3946,0.180063958544365,0.456320219321755
"avg_regfile_power_cc2",0.0421,0.1858,0.7594,2.1467," avg power usage of arch. regfile_cc2",0.0421,2.1467,2.1046,0.960176077602437,0.456227348475927
"avg_regfile_power_cc3",0.0623,0.2215,0.8405,2.3666," avg power usage of arch. regfile_cc3",0.0623,2.3666,2.3043,1.05096521469552,0.456088710105247
"lsq_occupancy",4.0946,3.6951,3.2206,3.0752," avg LSQ occupancy (insn's)",3.0752,4.0946,1.0194,0.464867367285193,0.456020568260931
"regfile_power_cc3",60910.9925,122178.4258,325252.3598,886220.8562," total power usage of arch. regfile_cc3",60910.9925,886220.8562,825309.8637,375771.643870402,0.45530976957643
"avg_window_power",0.3638,0.8497,2.2043,6.4108," avg power usage of instruction window",0.3638,6.4108,6.047,2.74841112705747,0.454508206888949
"lsq_power_cc1",93376.3788,87675.5594,78117.3284,73708.1314," total power usage of lsq_cc1",73708.1314,93376.3788,19668.2474,8935.26608304661,0.454299048681206
"regfile_power_cc2",41145.3337,102490.5693,293883.554,803899.862," total power usage of arch. regfile_cc2",41145.3337,803899.862,762754.5283,346188.438724445,0.453866120593236
"regfile_power_cc1",280235.1228,461087.1244,935542.4199,2369925.2638," total power usage of arch. regfile_cc1",280235.1228,2369925.2638,2089690.141,946712.073364025,0.453039450581408
"avg_regfile_power",0.536,1.3083,3.5725,9.3949," avg power usage of arch. regfile",0.536,9.3949,8.8589,4.00746108018115,0.452365539760145
"sim_total_stores",97922,97628,97124,96860," total number of stores executed",96860,97922,1062,479.984374745679,0.451962688084443
"avg_regfile_power_cc1",0.2867,0.8358,2.4175,6.3287," avg power usage of arch. regfile_cc1",0.2867,6.3287,6.042,2.72822888504001,0.451544006130422
"avg_issue_power",31.0729,32.1121,34.7002,41.8825," average power of issue unit per cycle",31.0729,41.8825,10.8096,4.87193583316735,0.450704543476849
"lsq_full",0.1016,0.0888,0.0611,0.041," fraction of time (cycle's) LSQ was full",0.041,0.1016,0.0606,0.0272833740582062,0.450220694029806
"LSQ_fcount",99289,48967,23657,15338," cumulative LSQ full count",15338,99289,83951,37794.3834131916,0.450195750058863
"avg_total_power_cycle",60.714,63.8065,71.7882,91.8952," average total power per cycle",60.714,91.8952,31.1812,14.0280752626949,0.449888883772752
"avg_total_power_cycle_nofp_nod2",42.2238,45.3164,53.2981,73.405," average total power per cycle",42.2238,73.405,31.1812,14.0280550479803,0.449888235474592
"avg_window_power_cc1",0.3773,0.8251,1.7647,4.6286," avg power usage of instruction window_cc1",0.3773,4.6286,4.2513,1.90941393517313,0.449136484174989
"avg_total_power_insn_cc3",13.2605,10.2077,9.8027,11.4049," average total power per insn_cc3",9.8027,13.2605,3.4578,1.55143959276538,0.448678232623453
"issue_stage_power",30374460.0545,17716044.2648,13428603.2098,15683947.4139," total power usage of issue stage",13428603.2098,30374460.0545,16945856.8447,7587307.72430799,0.447738216712305
"avg_clock_power",21.687,22.9681,26.0975,33.1996," avg power usage of clock",21.687,33.1996,11.5126,5.15226687358745,0.447532866041334
"avg_issue_power_cc2",2.2112,4.1673,6.5472,7.7012," average power of issue unit per cycle_cc2",2.2112,7.7012,5.49,2.45376262825754,0.446951298407566
