"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"ifq_latency",1.1465,1.3718,1.8919,2.9556," avg IFQ occupant latency (cycle's)",1.1465,2.9556,1.8091,0.805688535767183,0.445353234076161
"IFQ_count",11269,14350,21662,33921," cumulative IFQ occupancy",11269,33921,22652,10072.2083808203,0.444649849056167
"il1.misses",333,338,339,340," total number of misses",333,340,7,3.1091263510296,0.444160907289944
"ul2.miss_rate",0.5396,0.5368,0.5356,0.535," miss rate (i.e., misses/ref)",0.535,0.5396,0.00459999999999994,0.0020420577856662,0.443925605579614
"il1.replacements",80,82,84,85," total number of replacements",80,85,5,2.21735578260835,0.443471156521669
"ifq_occupancy",0.5845,0.9229,1.5374,2.4176," avg IFQ occupancy (insn's)",0.5845,2.4176,1.8331,0.804636510067331,0.438948508028657
"avg_regfile_access",0.87,0.9175,0.9052,0.9069," avg number accesses of arch. regfile",0.87,0.9175,0.0475,0.0206628491097751,0.435007349679476
"avg_regfile_power_cc2",0.2199,0.2282,0.2266,0.2243," avg power usage of arch. regfile_cc2",0.2199,0.2282,0.00829999999999997,0.00360786178597055,0.434682142888019
"IFQ_fcount",11269,6702,4703,2560," cumulative IFQ full count",2560,11269,8709,3714.39923361325,0.426501232473676
"window_power_cc2",7387.8198,7275.7437,7474.7656,7420.2588," total power usage of instruction window_cc2",7275.7437,7474.7656,199.0219,83.9832498694977,0.421979942255087
"ifq_full",0.5845,0.4311,0.3338,0.1825," fraction of time (cycle's) IFQ was full",0.1825,0.5845,0.402,0.168855705164696,0.42003906757387
"resultbus_power_cc3",6938.7895,6714.7181,6744.7136,6585.2623," total power usage of resultbus_cc3",6585.2623,6938.7895,353.5272,146.041711976462,0.413098941118143
"total_window_access",37127,36108,36702,36718," total number accesses of instruction window",36108,37127,1019,419.469804237047,0.411648483058927
"itlb.miss_rate",0.0011,0.001,0.001,9e-04," miss rate (i.e., misses/ref)",9e-04,0.0011,2e-04,8.16496580927726e-05,0.408248290463863
"sim_num_insn",9325,9325,9325,9325," total number of instructions committed",9325,9325,0,0,NA
"sim_num_refs",2209,2209,2209,2209," total number of loads and stores committed",2209,2209,0,0,NA
"sim_num_loads",1317,1317,1317,1317," total number of loads committed",1317,1317,0,0,NA
"sim_num_stores",892,892,892,892," total number of stores committed",892,892,0,0,NA
"sim_num_branches",1893,1893,1893,1893," total number of branches committed",1893,1893,0,0,NA
"sim_elapsed_time",1,1,1,1," total simulation time in seconds",1,1,0,0,NA
"sim_inst_rate",9325,9325,9325,9325," simulation speed (in insts/sec)",9325,9325,0,0,NA
"sim_IPB",4.926,4.926,4.926,4.926," instruction per branch",4.926,4.926,0,0,NA
"bpred_bimod.updates",1893,1893,1893,1893," total number of updates",1893,1893,0,0,NA
"bpred_bimod.jr_seen",310,310,310,310," total number of JR's seen",310,310,0,0,NA
"bpred_bimod.jr_non_ras_hits.PP",34,34,34,34," total number of address-predicted hits for non-RAS JR's",34,34,0,0,NA
"bpred_bimod.jr_non_ras_seen.PP",115,115,115,115," total number of non-RAS JR's seen",115,115,0,0,NA
"bpred_bimod.bpred_jr_non_ras_rate.PP",0.2957,0.2957,0.2957,0.2957," non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)",0.2957,0.2957,0,0,NA
"bpred_bimod.used_ras.PP",195,195,195,195," total number of RAS predictions used",195,195,0,0,NA
"il1.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"il1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"il1.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"il1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dl1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dl1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"ul2.replacements",0,0,0,0," total number of replacements",0,0,0,0,NA
"ul2.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"ul2.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"ul2.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"ul2.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"ul2.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"itlb.misses",11,11,11,11," total number of misses",11,11,0,0,NA
"itlb.replacements",0,0,0,0," total number of replacements",0,0,0,0,NA
"itlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"itlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"itlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"itlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"itlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dtlb.misses",17,17,17,17," total number of misses",17,17,0,0,NA
"dtlb.replacements",0,0,0,0," total number of replacements",0,0,0,0,NA
"dtlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"dtlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dtlb.repl_rate",0,0,0,0," replacement rate (i.e., repls/ref)",0,0,0,0,NA
"dtlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"dtlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"avg_rename_power",0.418,0.418,0.418,0.418," avg power usage of rename unit",0.418,0.418,0,0,NA
"avg_bpred_power",4.5231,4.5231,4.5231,4.5231," avg power usage of bpred unit",4.5231,4.5231,0,0,NA
"avg_window_power",2.2043,2.2043,2.2043,2.2043," avg power usage of instruction window",2.2043,2.2043,0,0,NA
"avg_lsq_power",0.9632,0.9632,0.9632,0.9632," avg power usage of lsq",0.9632,0.9632,0,0,NA
"avg_regfile_power",3.5725,3.5725,3.5725,3.5725," avg power usage of arch. regfile",3.5725,3.5725,0,0,NA
"avg_icache_power",2.4769,2.4769,2.4769,2.4769," avg power usage of icache",2.4769,2.4769,0,0,NA
"avg_dcache_power",6.0849,6.0849,6.0849,6.0849," avg power usage of dcache",6.0849,6.0849,0,0,NA
"avg_dcache2_power",4.2091,4.2091,4.2091,4.2091," avg power usage of dcache2",4.2091,4.2091,0,0,NA
"avg_alu_power",18.9412,18.9412,18.9412,18.9412," avg power usage of alu",18.9412,18.9412,0,0,NA
"avg_falu_power",14.281,14.281,14.281,14.281," avg power usage of falu",14.281,14.281,0,0,NA
"avg_resultbus_power",2.2975,2.2975,2.2975,2.2975," avg power usage of resultbus",2.2975,2.2975,0,0,NA
"avg_clock_power",26.0975,26.0975,26.0975,26.0975," avg power usage of clock",26.0975,26.0975,0,0,NA
"avg_fetch_power",7.0001,7.0001,7.0001,7.0001," average power of fetch unit per cycle",7.0001,7.0001,0,0,NA
"avg_dispatch_power",0.418,0.418,0.418,0.418," average power of dispatch unit per cycle",0.418,0.418,0,0,NA
"avg_issue_power",34.7002,34.7002,34.7002,34.7002," average power of issue unit per cycle",34.7002,34.7002,0,0,NA
"avg_total_power_cycle",71.7882,71.7882,71.7882,71.7882," average total power per cycle",71.7882,71.7882,0,0,NA
"avg_total_power_cycle_nofp_nod2",53.2981,53.2981,53.2981,53.2981," average total power per cycle",53.2981,53.2981,0,0,NA
"bpred_power_cc2",4281.1391,4281.1391,4281.1391,4281.1391," total power usage of bpred unit_cc2",4281.1391,4281.1391,0,0,NA
"total_bpred_access",1893,1893,1893,1893," total number accesses of bpred unit",1893,1893,0,0,NA
"max_bpred_access",3,3,3,3," max number accesses of bpred unit",3,3,0,0,NA
"max_alu_access",4,4,4,4," max number accesses of alu",4,4,0,0,NA
"max_resultbus_access",6,6,6,6," max number accesses of resultbus",6,6,0,0,NA
"sim_invalid_addrs",0,0,0,0," total non-speculative bogus addresses seen (debug var)",0,0,0,0,NA
"ld_text_base",4831838208,4831838208,4831838208,4831838208," program text (code) segment base",4831838208,4831838208,0,0,NA
"ld_text_size",65536,65536,65536,65536," program text (code) size in bytes",65536,65536,0,0,NA
"ld_data_base",5368709120,5368709120,5368709120,5368709120," program initialized data segment base",5368709120,5368709120,0,0,NA
"ld_data_size",743728,743728,743728,743728," program init'ed `.data' and uninit'ed `.bss' size in bytes",743728,743728,0,0,NA
"ld_stack_base",4831424512,4831424512,4831424512,4831424512," program stack segment base (highest address in stack)",4831424512,4831424512,0,0,NA
"ld_stack_size",16384,16384,16384,16384," program initial stack size",16384,16384,0,0,NA
"ld_prog_entry",4831846480,4831846480,4831846480,4831846480," program entry point (initial PC)",4831846480,4831846480,0,0,NA
"ld_environ_base",4831408128,4831408128,4831408128,4831408128," program environment base address address",4831408128,4831408128,0,0,NA
"ld_target_big_endian",0,0,0,0," target executable endian-ness, non-zero if big endian",0,0,0,0,NA
"mem.page_count",18,18,18,18," total number of pages allocated",18,18,0,0,NA
