"metric","C1","C2","C4","C8","desc","min","max","range","sd","index"
"bpred_bimod.bpred_addr_rate",0.8647,0.8645,0.8636,0.862," branch address-prediction rate (i.e., addr-hits/updates)",0.862,0.8647,0.00270000000000004,0.00123017613914975,0.455620792277679
"il1.miss_rate",0.0327,0.0309,0.029,0.0282," miss rate (i.e., misses/ref)",0.0282,0.0327,0.0045,0.00201494416796099,0.447765370657997
"mem.ptab_accesses",1040397039,1071037489,1104376165,1119021575," total page table accesses",1040397039,1119021575,78624536,35169128.5811602,0.447304752058062
"il1.repl_rate",0.0327,0.0309,0.029,0.0281," replacement rate (i.e., repls/ref)",0.0281,0.0327,0.0046,0.00204837333836714,0.445298551818943
"il1.hits",151799289,163153391,175991274,182817753," total number of hits",151799289,182817753,31018464,13767147.0892124,0.443837163865121
"il1.accesses",156929578,168354089,181247726,188113146," total number of accesses",156929578,188113146,31183568,13838674.3324131,0.443780978892893
"itlb.accesses",156929578,168354089,181247726,188113146," total number of accesses",156929578,188113146,31183568,13838674.3324131,0.443780978892893
"itlb.hits",156841254,168265023,181157484,188022944," total number of hits",156841254,188022944,31181690,13837764.9469508,0.443778542694472
"dl1.miss_rate",0.0255,0.0253,0.0251,0.025," miss rate (i.e., misses/ref)",0.025,0.0255,0.000499999999999997,0.000221735578260833,0.443471156521669
"dl1.repl_rate",0.0255,0.0253,0.0251,0.025," replacement rate (i.e., repls/ref)",0.025,0.0255,0.000499999999999997,0.000221735578260833,0.443471156521669
"total_icache_access",157014093,168485049,181461929,188598884," total number accesses of icache",157014093,188598884,31584791,13996369.8828308,0.443136377974792
"sim_elapsed_time",134,133,136,140," total simulation time in seconds",133,140,7,3.09569593683445,0.442242276690636
"sim_inst_rate",1082410.7836,1090549.2105,1066492.9779,1036021.75," simulation speed (in insts/sec)",1036021.75,1090549.2105,54527.4605,24069.3355646239,0.441416771364657
"bpred_bimod.retstack_pops",1556964,1652785,1750268,1805796," total number of address popped off of ret-addr stack",1556964,1805796,248832,109720.905359538,0.44094371045339
"ifq_occupancy",0.7674,1.2552,2.1974,3.4757," avg IFQ occupancy (insn's)",0.7674,3.4757,2.7083,1.1926912743176,0.440383736778642
"bpred_bimod.lookups",24026109,26171898,28183077,29357607," total number of bpred lookups",24026109,29357607,5331498,2343124.1223555,0.439487011409458
"dcache2_power_cc2",14468961.3134,14643009.5146,14785624.191,14868034.0707," total power usage of dcache2_cc2",14468961.3134,14868034.0707,399072.757299999,175022.285498814,0.438572371321359
"ul2.accesses",6875093,6957794,7025559,7064717," total number of accesses",6875093,7064717,189624,83163.8473391533,0.43857237131984
"total_dcache2_access",6875093,6957794,7025559,7064717," total number accesses of dcache2",6875093,7064717,189624,83163.8473391533,0.43857237131984
"ul2.hits",6461174,6539099,6600817,6639763," total number of hits",6461174,6639763,178589,77955.995776998,0.436510623705816
"avg_resultbus_power_cc1",1.2116,1.0959,1.1167,1.1387," avg power usage of resultbus_cc1",1.0959,1.2116,0.1157,0.0503780623552223,0.435419726492846
"total_window_access",600148433,595601427,599798080,601377025," total number accesses of instruction window",595601427,601377025,5775598,2512799.65151998,0.435071771186287
"il1.misses",5130289,5200698,5256452,5295393," total number of misses",5130289,5295393,165104,71720.4722562998,0.434395727882424
"il1.replacements",5129777,5200186,5255940,5294881," total number of replacements",5129777,5294881,165104,71720.4722562998,0.434395727882424
"bpred_bimod.retstack_pushes",1587790,1752755,1901315,2015221," total number of address pushed onto ret-addr stack",1587790,2015221,427431,185324.420095095,0.433577396340217
"avg_window_power_cc1",1.5172,1.4143,1.4834,1.4961," avg power usage of instruction window_cc1",1.4143,1.5172,0.1029,0.0445378116510755,0.432826157930762
"bpred_bimod.dir_hits",20737314,20737257,20737388,20737356," total number of direction-predicted hits (includes addr-hits)",20737257,20737388,131,56.6237582645306,0.432242429500234
"bpred_bimod.misses",2473695,2473752,2473621,2473653," total number of misses",2473621,2473752,131,56.6237582645306,0.432242429500234
"IFQ_fcount",153810318,81053949,55822170,28471063," cumulative IFQ full count",28471063,153810318,125339255,53816649.2579267,0.42936787248278
"resultbus_power_cc3",90430340.4868,86889962.022,90512956.5985,91844447.0384," total power usage of resultbus_cc3",86889962.022,91844447.0384,4954485.01639999,2121058.71178042,0.428108815499379
"window_power_cc3",130470075.87,129138386.6816,131166551.5595,131849953.4905," total power usage of instruction window_cc3",129138386.6816,131849953.4905,2711566.8089,1158145.86942853,0.427113160416046
"ul2.wb_rate",0.014,0.0138,0.0138,0.0137," writeback rate (i.e., wrbks/ref)",0.0137,0.014,3e-04,0.000125830573921179,0.419435246403931
"ifq_full",0.7674,0.5925,0.4819,0.2477," fraction of time (cycle's) IFQ was full",0.2477,0.7674,0.5197,0.217592392253651,0.41868845921426
"max_dcache2_access",5,7,6,6," max number accesses of dcache2",5,7,2,0.816496580927726,0.408248290463863
"sim_num_insn",145043045,145043045,145043045,145043045," total number of instructions committed",145043045,145043045,0,0,NA
"sim_num_refs",51386981,51386981,51386981,51386981," total number of loads and stores committed",51386981,51386981,0,0,NA
"sim_num_loads",33904323,33904323,33904323,33904323," total number of loads committed",33904323,33904323,0,0,NA
"sim_num_stores",17482658,17482658,17482658,17482658," total number of stores committed",17482658,17482658,0,0,NA
"sim_num_branches",23211009,23211009,23211009,23211009," total number of branches committed",23211009,23211009,0,0,NA
"sim_IPB",6.2489,6.2489,6.2489,6.2489," instruction per branch",6.2489,6.2489,0,0,NA
"bpred_bimod.updates",23211009,23211009,23211009,23211009," total number of updates",23211009,23211009,0,0,NA
"bpred_bimod.jr_seen",2178506,2178506,2178506,2178506," total number of JR's seen",2178506,2178506,0,0,NA
"bpred_bimod.jr_non_ras_hits.PP",247371,247371,247371,247371," total number of address-predicted hits for non-RAS JR's",247371,247371,0,0,NA
"bpred_bimod.jr_non_ras_seen.PP",659018,659018,659018,659018," total number of non-RAS JR's seen",659018,659018,0,0,NA
"bpred_bimod.bpred_dir_rate",0.8934,0.8934,0.8934,0.8934," branch direction-prediction rate (i.e., all-hits/updates)",0.8934,0.8934,0,0,NA
"bpred_bimod.bpred_jr_non_ras_rate.PP",0.3754,0.3754,0.3754,0.3754," non-RAS JR addr-pred rate (ie, non-RAS JR hits/JRs seen)",0.3754,0.3754,0,0,NA
"bpred_bimod.used_ras.PP",1519488,1519488,1519488,1519488," total number of RAS predictions used",1519488,1519488,0,0,NA
"il1.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"il1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"il1.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"il1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dl1.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dl1.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"ul2.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"ul2.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"itlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"itlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"itlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"itlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"dtlb.writebacks",0,0,0,0," total number of writebacks",0,0,0,0,NA
"dtlb.invalidations",0,0,0,0," total number of invalidations",0,0,0,0,NA
"dtlb.miss_rate",4e-04,4e-04,4e-04,4e-04," miss rate (i.e., misses/ref)",4e-04,4e-04,0,0,NA
"dtlb.repl_rate",4e-04,4e-04,4e-04,4e-04," replacement rate (i.e., repls/ref)",4e-04,4e-04,0,0,NA
"dtlb.wb_rate",0,0,0,0," writeback rate (i.e., wrbks/ref)",0,0,0,0,NA
"dtlb.inv_rate",0,0,0,0," invalidation rate (i.e., invs/ref)",0,0,0,0,NA
"avg_rename_power",0.418,0.418,0.418,0.418," avg power usage of rename unit",0.418,0.418,0,0,NA
"avg_bpred_power",4.5231,4.5231,4.5231,4.5231," avg power usage of bpred unit",4.5231,4.5231,0,0,NA
"avg_window_power",2.2043,2.2043,2.2043,2.2043," avg power usage of instruction window",2.2043,2.2043,0,0,NA
"avg_lsq_power",0.9632,0.9632,0.9632,0.9632," avg power usage of lsq",0.9632,0.9632,0,0,NA
"avg_regfile_power",3.5725,3.5725,3.5725,3.5725," avg power usage of arch. regfile",3.5725,3.5725,0,0,NA
"avg_icache_power",2.4769,2.4769,2.4769,2.4769," avg power usage of icache",2.4769,2.4769,0,0,NA
"avg_dcache_power",6.0849,6.0849,6.0849,6.0849," avg power usage of dcache",6.0849,6.0849,0,0,NA
"avg_dcache2_power",4.2091,4.2091,4.2091,4.2091," avg power usage of dcache2",4.2091,4.2091,0,0,NA
"avg_alu_power",18.9412,18.9412,18.9412,18.9412," avg power usage of alu",18.9412,18.9412,0,0,NA
"avg_falu_power",14.281,14.281,14.281,14.281," avg power usage of falu",14.281,14.281,0,0,NA
"avg_resultbus_power",2.2975,2.2975,2.2975,2.2975," avg power usage of resultbus",2.2975,2.2975,0,0,NA
"avg_clock_power",26.0975,26.0975,26.0975,26.0975," avg power usage of clock",26.0975,26.0975,0,0,NA
"avg_fetch_power",7.0001,7.0001,7.0001,7.0001," average power of fetch unit per cycle",7.0001,7.0001,0,0,NA
"avg_dispatch_power",0.418,0.418,0.418,0.418," average power of dispatch unit per cycle",0.418,0.418,0,0,NA
"avg_issue_power",34.7002,34.7002,34.7002,34.7002," average power of issue unit per cycle",34.7002,34.7002,0,0,NA
"avg_total_power_cycle",71.7882,71.7882,71.7882,71.7882," average total power per cycle",71.7882,71.7882,0,0,NA
"avg_total_power_cycle_nofp_nod2",53.2981,53.2981,53.2981,53.2981," average total power per cycle",53.2981,53.2981,0,0,NA
"total_bpred_access",23211009,23211009,23211009,23211009," total number accesses of bpred unit",23211009,23211009,0,0,NA
"max_bpred_access",4,4,4,4," max number accesses of bpred unit",4,4,0,0,NA
"max_dcache_access",4,4,4,4," max number accesses of dcache",4,4,0,0,NA
"max_alu_access",4,4,4,4," max number accesses of alu",4,4,0,0,NA
"sim_invalid_addrs",0,0,0,0," total non-speculative bogus addresses seen (debug var)",0,0,0,0,NA
"ld_text_base",4831838208,4831838208,4831838208,4831838208," program text (code) segment base",4831838208,4831838208,0,0,NA
"ld_text_size",1564672,1564672,1564672,1564672," program text (code) size in bytes",1564672,1564672,0,0,NA
"ld_data_base",5368709120,5368709120,5368709120,5368709120," program initialized data segment base",5368709120,5368709120,0,0,NA
"ld_data_size",277104,277104,277104,277104," program init'ed `.data' and uninit'ed `.bss' size in bytes",277104,277104,0,0,NA
"ld_stack_base",4831424512,4831424512,4831424512,4831424512," program stack segment base (highest address in stack)",4831424512,4831424512,0,0,NA
"ld_stack_size",16384,16384,16384,16384," program initial stack size",16384,16384,0,0,NA
"ld_prog_entry",4831993712,4831993712,4831993712,4831993712," program entry point (initial PC)",4831993712,4831993712,0,0,NA
"ld_environ_base",4831408128,4831408128,4831408128,4831408128," program environment base address address",4831408128,4831408128,0,0,NA
"ld_target_big_endian",0,0,0,0," target executable endian-ness, non-zero if big endian",0,0,0,0,NA
"mem.page_count",390,390,390,390," total number of pages allocated",390,390,0,0,NA
"mem.page_mem",NA,NA,NA,NA," total size of memory pages allocated",NA,NA,NA,NA,NA
