id,tags,lon,lat
1393462957,amenity=school,-475314.577812391,3608526.61973634
1393462960,amenity=place_of_worship,-475781.31456899,3608954.61870937
1393462963,amenity=bank,-475940.568393074,3609705.1381837
1393462964,amenity=public_building,-477470.74195304,3609144.35671249
1393527011,amenity=parking,70865.20181431,3471660.16508485
1393536143,amenity=shelter,71166.1398271889,3471670.0114353
1393819773,amenity=restaurant,-723022.545211531,2518648.59212238
1393819785,shop=supermarket,-723010.191582927,2518647.61045534
1393819787,shop=clothes,-722996.740519253,2518646.53027897
1394375858,"amenity=place_of_worship,name:en=Holy Family Mass Centre",-721085.025027773,2519177.39600485
1394375918,amenity=parking,-720833.60664805,2519229.30935962
1394375925,amenity=parking,-721057.624255701,2519430.08440001
1394379604,"amenity=parking,name:en=Choi Hung Estate Multi-storey Car Park",-721053.43613451,2519112.57353586
1394379606,"amenity=place_of_worship,name:en=The Church of Christ in China Ling Tung Church",-721094.648229373,2519262.36738184
1394984310,amenity=parking,-716167.453769532,2521078.51627527
1394984372,"shop=supermarket,name:en=Welcome",-716220.645126452,2521062.52160795
1394984397,"shop=convenience,name:en=7-Eleven",-716187.059194108,2521115.98242078
1395019216,"amenity=marketplace,name:en=Kowloon City Municipal Services Building",-723005.140075379,2518689.85302431
1395097317,amenity=recycling,-716554.014913146,2520841.93759739
1395097322,amenity=waste_basket,-716547.336586035,2520847.8795816
1395475822,amenity=bank,-723157.303954236,2518572.56458733
1395550780,"shop=convenience,name:en=7-Eleven",-721087.210890278,2517468.74710151
1396128773,"shop=convenience,name:en=7-Eleven",-720677.933730064,2519756.80551144
1396132186,"shop=supermarket,name:en=Vanguard",-720714.724814984,2519748.49073596
1396132979,"shop=supermarket,name:en=Wellcome",-720772.667174184,2519786.76944711
1396134209,"amenity=bus_station,name:en=Kinsford Terrance",-720693.377905029,2519761.39120336
1396134416,"amenity=bus_station,name:en=Grandview Garden",-720974.294292744,2519807.26372821
1396138573,amenity=bus_station,-718734.643532805,2515810.5749181
1396707204,amenity=police,-476258.598588929,3609848.2146456
1397027178,amenity=university,295967.033691386,4634735.36948741
1397354718,amenity=taxi,-721535.23129813,2519824.86015296
1397355756,amenity=taxi,-720763.698843834,2518988.92749584
1397357434,amenity=taxi,-720263.007455479,2518923.38614015
1397358705,amenity=taxi,-719582.227311012,2518679.67372487
1397361515,amenity=taxi,-719087.49788237,2518609.26374432
1397363428,amenity=taxi,-719389.4992724,2516607.46103234
1397364935,"amenity=bus_station,name:en=Kwun Tong (Elegance Road)",-719903.54155962,2516822.46355586
1397377599,amenity=parking,-672602.584486764,4234575.02696766
1397377606,amenity=parking,-672381.456062044,4234595.50312061
1398023537,amenity=hospital,35539.2835050665,3118442.84508434
1398425801,"name:en=7-Eleven,shop=convenience",-723166.080247487,2518488.22257244
1398425843,"shop=convenience,name:en=7-Eleven",-723149.013046992,2518653.31321677
1398440496,shop=convenience,-720935.152057647,2519825.43781848
1398440518,"shop=convenience,name:en=7-Eleven",-720911.376199759,2519812.31624122
1398586699,amenity=street_food_vendor,-1892326.78471252,2985538.24371568
1398586700,shop=greengrocer,-1892456.05544469,2985662.0863133
1398586701,amenity=bank,-1892654.66524329,2985911.17771413
1398586702,shop=bakery,-1892362.1246248,2985586.90600693
1398586703,amenity=bar,-1892509.74623437,2985719.44233666
1398586704,amenity=pharmacy,-1892555.00614231,2985799.75363322
1398586705,amenity=atm,-1892327.63354378,2985548.59360801
1398586706,amenity=police,-1892379.59958029,2985445.85413086
1398586707,amenity=restaurant,-1892551.57456293,2985773.31971959
1398586708,amenity=pharmacy,-1892561.55488398,2985815.60783402
1398586709,amenity=school,-1892591.26300161,2985772.35589192
1398586710,shop=greengrocer,-1892582.18956346,2985805.88329576
1398586711,amenity=cafe,-1893097.98425023,2985868.82987751
1398586712,shop=greengrocer,-1892576.59201655,2985797.82794481
1398586713,amenity=police,-1892779.18336518,2986064.04876922
1398586714,shop=alcohol,-1892514.56156184,2985688.5889397
1398586715,amenity=atm,-1892629.84525912,2985930.94912934
1398586716,shop=convenience,-1892548.4224794,2985787.40410858
1398586717,amenity=cafe,-1893431.32626575,2986306.19979092
1398586718,amenity=cafe,-1893036.22552678,2985967.29879792
1398586719,amenity=restaurant,-1892571.81307632,2985791.67143169
1398588406,amenity=school,-1893219.5218198,2986245.20575208
1398590207,amenity=veterinary,-1894297.78312097,2986356.37822874
1398590208,amenity=school,-1894246.88876384,2986380.0397523
1398592036,shop=musical_instrument,-1894183.88310058,2986411.81902256
1398592037,shop=musical_instrument,-1894200.91185604,2986403.19941378
1398592038,shop=musical_instrument,-1894217.29295212,2986396.80251431
1398592714,shop=bakery,-1893968.76283584,2986475.85588417
1398604514,amenity=restaurant,-1892238.25904221,2985832.84564173
1399413268,amenity=toilets,-720851.499332337,2512612.81008245
1399413269,amenity=telephone,-720856.752987979,2512629.5847541
1399413271,amenity=shelter,-720857.832784384,2512567.49231241
1399413272,amenity=shelter,-721004.645101428,2512616.44202409
1399517909,amenity=restaurant,-622335.016767473,3431754.1670023
1399517989,amenity=bicycle_rental,-622120.651319281,3431548.31559805
1400659557,amenity=public_building,-479625.203940901,3609723.5638337
1400659568,amenity=public_building,-478462.807491321,3609821.77489342
1400659734,amenity=fuel,-479111.196377928,3609956.8671661
1401168582,"shop=supermarket,name:en=Vanguard",-720898.197824218,2519827.05276869
1401171972,"shop=supermarket,name:en=Parknshop",-720235.07487664,2518905.4569378
1401248687,amenity=parking,-715588.744993629,2515774.21642487
1401248711,amenity=parking,-715544.249935597,2515794.1659057
1401272555,"amenity=bus_station,name:en=Sheung Tak Bus Terminus",-715792.571378379,2516059.55605214
1401835288,amenity=library,-622359.856432757,3431058.65426486
1401837711,amenity=bicycle_parking,-621826.423952539,3431550.06497521
1401843105,shop=convenience,-1629716.93436961,3603197.12982966
1401843113,amenity=restaurant,-1629504.30754223,3602993.3439875
1401884909,amenity=atm,-621599.07375339,3431214.11845421
1402317472,amenity=restaurant,-725084.52368177,2516489.3433095
1402320303,amenity=cafe,-725214.39004053,2516688.63425699
1402320949,amenity=restaurant,-725057.676132202,2516714.41603671
1402321773,amenity=restaurant,-725036.699978201,2516606.1595427
1402325895,"amenity=restaurant,name:en=Tai Ping Koon",-724945.70134207,2516341.73204621
1402329524,amenity=fair_ground,-725120.769988003,2516720.6783989
1402845905,amenity=shelter,-721046.26140946,2513171.60175715
1403574483,amenity=ferry_terminal,-807748.443281779,2579860.30065689
1403794549,"amenity=parking,name:en=Choi Ming Shopping Centre Car Park",-716580.689191142,2515674.24398532
1403794559,amenity=parking,-716061.363658804,2515680.51080873
1404290798,amenity=fuel,-478311.509928358,3609541.06244567
1404314148,amenity=parking,-478131.141956146,3609928.56351914
1404614810,amenity=taxi,-715187.442779476,2516515.86535738
1404620688,amenity=doctors,-474948.424924485,3610430.16624879
1404620692,amenity=community_centre,-475633.767359229,3610339.66418866
1404620696,amenity=shelter,-475398.616098742,3610133.69704744
1404620699,amenity=prison,-474797.523089412,3610463.63071273
1404620701,amenity=community_centre,-476909.350119513,3609210.28678659
1404620708,amenity=school,-476170.173214601,3610008.31106604
1404620773,amenity=atm,-476648.213170801,3609809.09054316
1404621064,amenity=fuel,-474110.64026075,3610482.79530628
1404698024,amenity=fuel,-477328.340710597,3609730.08846861
1406134344,amenity=restaurant,-477695.36560961,3610235.41107847
1406134346,amenity=restaurant,-477681.305139502,3610316.911921
1406134521,amenity=toilets,-476850.297545444,3608651.69520603
1406134917,amenity=parking,-477471.465481202,3609536.41984553
1406157397,amenity=ferry_terminal,-919320.211895249,3500162.30040466
1406224395,amenity=toilets,-2115287.04217715,2646086.92800225
1406224397,amenity=food_court,-2115275.38773385,2646085.00584103
1406224491,amenity=toilets,-2115366.84167974,2646134.84326396
1406224893,amenity=restaurant,-2115221.29934855,2646323.39677687
1406224982,amenity=toilets,-2115777.94449673,2646402.85667036
1406225143,amenity=toilets,-2114757.45572709,2646334.87598451
1406225477,amenity=toilets,-2115446.18929522,2646542.3926872
1406225724,amenity=toilets,-2115685.21723252,2646715.12340426
1406226055,amenity=toilets,-2115846.49781281,2647050.00066425
1406226065,shop=department_store,-2116686.10725112,2647434.81684485
1406226066,shop=travel_agency,-2116567.1529307,2647219.29874549
1406767113,amenity=restaurant,-621872.384677594,3437123.5192383
1406767114,amenity=restaurant,-621480.525167057,3436897.04212991
1406767124,amenity=restaurant,-621873.371637519,3437099.03467028
1406767133,amenity=restaurant,-621505.925917169,3437098.73459869
1406767134,amenity=restaurant,-621389.308697751,3436939.80228708
1406767136,amenity=restaurant,-621881.862884179,3437083.18122299
1406767139,amenity=restaurant,-621917.28504349,3437435.99169402
1406767140,amenity=restaurant,-621894.405547792,3437089.18172789
1406767141,amenity=cafe,-621611.511933129,3436986.6040786
1406767744,amenity=cafe,-621968.232767185,3437192.14319142
1406767745,shop=jewelry,-621833.471861896,3437098.51175351
1406767746,shop=clothes,-621847.074252524,3437104.12510764
1406767747,shop=supermarket,-621853.500771501,3437148.21205305
1406767748,shop=bakery,-621849.336203574,3437122.66714454
1406767749,amenity=restaurant,-621861.72354583,3437109.84814557
1406829528,amenity=fast_food,-2115714.80924314,2647546.922687
1406853501,amenity=place_of_worship,-1248378.00600685,4513536.24310418
1406853984,amenity=place_of_worship,-1265374.7945043,4480130.19295069
1406978413,amenity=police,-2084729.68332322,2959838.89297675
1406997384,amenity=fuel,-1202017.73934577,4480269.72778153
1406998803,amenity=fuel,-1247252.65590463,4462851.25213654
1406998935,amenity=fuel,-1191293.76066633,4491185.98468426
1407115648,amenity=post_office,-461540.35059626,3585630.75419108
1407115650,amenity=fuel,-458246.784149424,3573614.34257434
1407115651,amenity=fuel,-462682.897425629,3588547.75754796
1407115669,amenity=bank,-465958.782713533,3596110.23511704
1407115673,amenity=hospital,-470841.538323398,3603223.98468572
1407115681,amenity=fuel,-470432.978115186,3602335.88369668
1407115683,amenity=bank,-461621.519883364,3585714.92544959
1407115695,amenity=school,-471173.270245676,3603833.05253634
1407115751,amenity=doctors,-465548.167064348,3595423.71359198
1407115762,amenity=school,-460209.719414266,3582888.82945662
1407115790,amenity=fuel,-464651.31365186,3594204.56278196
1407115799,amenity=bus_station,-456537.494984153,3571889.63493843
1407115814,amenity=police,-453793.179568177,3571163.24414215
1407124223,shop=supermarket,283150.778838181,4631724.06948582
1407133257,"amenity=place_of_worship,name:en=Longwang Temple",-2161972.88203957,3175955.34611088
1407133585,amenity=bank,-476688.456433738,3609253.55010077
1407135755,amenity=fast_food,287478.792296743,4631097.6907701
1407135763,amenity=fuel,265723.340233253,4623208.08322912
1407135765,amenity=fast_food,283124.423009409,4631738.21215491
1407135766,amenity=fuel,268837.440478225,4624973.0608932
1407135767,amenity=fuel,274576.278913612,4628537.4332748
1407135768,amenity=fuel,263835.632192498,4622282.44041922
1407135777,amenity=fast_food,285987.086048813,4632963.59290413
1407135779,amenity=fuel,263176.743631949,4621908.66290588
1407135781,amenity=fuel,285638.113445469,4630049.23601458
1407135782,amenity=fuel,266892.186567389,4623941.46764367
1407236725,amenity=fuel,-1175837.25190816,4513390.4476518
1407238462,amenity=fuel,-1158580.2004697,4534475.69733372
1407260477,amenity=fountain,-478647.741733608,3607731.49125244
1407260480,amenity=fountain,-476085.376592976,3609752.24371038
1407260488,amenity=fountain,-478437.94295069,3609051.67938556
1407260492,amenity=fountain,-477685.612262746,3609928.24217188
1407275275,amenity=parking,-476930.056908506,3610046.14115014
1407506156,amenity=parking,-665629.132033968,3671682.08262844
1407506161,amenity=parking,-665522.825496185,3671787.01863744
1407779286,amenity=shelter,-720791.01192539,2512725.23021877
1407779289,amenity=shelter,-720945.796564676,2512441.30521681
1407824751,amenity=taxi,-715060.987874786,2516196.63031291
1407825176,amenity=parking,-715097.275634535,2516520.990802
1407825186,amenity=taxi,-714861.921380617,2516521.10079928
1408414396,amenity=restaurant,-622126.722566698,3438320.85759734
1408414406,amenity=fast_food,-621595.508030821,3437938.518373
1408414414,amenity=restaurant,-620346.392914484,3437340.95746672
1408523429,amenity=bank,-477130.206725125,3609202.47673178
1408523430,amenity=bank,-476572.10644204,3609459.35062556
1408523431,amenity=bank,-476267.843734584,3609798.80314144
1408523432,amenity=bank,-478083.997834782,3609591.62252089
1408523433,amenity=bank,-477157.585405767,3609326.53325674
1408587717,amenity=bank,-477572.236739997,3609318.41105216
1408587718,amenity=bank,-476368.085574279,3609865.05615367
1408587722,amenity=bank,-477997.354595641,3609319.76620455
1408587725,amenity=bank,-476521.482452527,3609768.91700025
1408587728,amenity=bank,-476134.936713857,3609366.67931322
1408587733,amenity=bank,-476886.168127361,3610188.64798037
1408587735,amenity=bank,-475784.090082565,3609154.47463162
1408635843,amenity=bus_station,-476857.423940365,3610694.89815004
1408635844,amenity=bank,-478252.576606353,3610486.95987923
1408737407,amenity=toilets,-476295.86034122,3609430.23018025
1408746868,amenity=toilets,-476641.252842487,3609598.25915294
1408746907,amenity=toilets,-476612.388604841,3609582.85325343
1409257790,amenity=parking,-715339.991507597,2516594.73964915
1409341064,amenity=restaurant,-317450.187776384,4465917.08302357
1409459581,amenity=restaurant,-477466.708923917,3609996.918836
1409473167,amenity=waste_basket,-476738.169997343,3609468.78157979
1409474067,amenity=sanitary_dump_station,-477980.250128767,3609496.35327651
1409484353,amenity=atm,-476842.056384533,3609586.07488438
1409546303,amenity=toilets,-477063.7601267,3610137.15156573
1409575893,amenity=atm,-477129.937146617,3609618.49516452
1409591470,amenity=toilets,-478763.495278619,3608604.88813504
1409599732,amenity=public_building,-476744.703735878,3607453.31341076
1410188732,amenity=parking,-715123.751177083,2516308.10977835
1410188738,"amenity=community_centre,name:en=Hang Hau Community Hall",-714828.256813551,2516648.22926303
1410190813,amenity=parking,-714732.6934711,2516862.43436592
1410852010,amenity=cafe,-2166462.86935539,3195152.26322831
1410852012,"amenity=place_of_worship,name:en=Sanjiao Temple",-2168442.91942116,3195432.96707729
1410852091,amenity=school,-2167973.95233509,3195169.6775081
1411280752,"amenity=place_of_worship,name:en=Caifeng Pagoda",-2166918.2657262,3193273.47719078
1411280754,"amenity=place_of_worship,name:en=Dongnan Temple",-2166497.88132149,3194191.68682149
1411280755,"amenity=place_of_worship,name:en=Kuixing Pavillion",-2166629.22899272,3193775.23351296
1411280781,amenity=place_of_worship,-2166815.56329255,3193460.90751262
1412100867,"amenity=place_of_worship,name:en=Kuixing Pavillion",-2168546.29196553,3193902.18209176
1412100868,amenity=place_of_worship,-2168908.97310798,3193287.48965322
1412102018,amenity=place_of_worship,-2170165.75491692,3189829.22502317
1412274239,amenity=cafe,-1077331.92565977,2831638.44954704
1412340026,amenity=university,-2150640.00139988,3112161.99483371
1413458693,amenity=parking,-1173950.78045204,2144725.8965189
1413458697,amenity=parking,-1174020.93311638,2144793.10578366
1414042026,amenity=fuel,293790.376490457,4636933.12319408
1414043432,amenity=fuel,296487.514684552,4640300.88723522
1414043435,amenity=fuel,288803.619552179,4633420.33467799
1414043437,amenity=fuel,294333.94860877,4638210.00259382
1414043443,amenity=fuel,296051.71135999,4639371.78988941
1414375549,amenity=bus_station,-1105437.36885262,2948052.32586609
1415627377,amenity=post_box,-325643.703727709,4466679.8435355
1415631857,amenity=ferry_terminal,-778862.952473786,2578693.03034837
1415631940,amenity=ferry_terminal,-781850.970990765,2577926.69789095
1415638754,amenity=toilets,-331093.05430612,4499955.81372779
1415638846,amenity=university,-331318.728619735,4500213.31125894
1415638847,amenity=townhall,-332713.342771595,4500122.41925741
1415638848,amenity=courthouse,-332302.670028634,4500087.87533448
1415638849,"amenity=school,name:en=Changping No.2 High School",-332195.298286568,4500083.11439115
1415645695,amenity=toilets,-343828.210598312,4507532.09814967
1415645716,amenity=shelter,-343716.493257815,4507601.15953352
1415645722,amenity=toilets,-343742.795001336,4507616.81291477
1416750032,amenity=toilets,-725924.032461589,2512471.4334456
1416750033,amenity=shelter,-725947.358579518,2512485.76705188
1416778643,amenity=parking,-714890.069878938,2516877.38213284
1416778646,"amenity=marketplace,name:en=Fu Ning Garden Market",-714823.697114986,2516799.16703412
1416778649,"amenity=parking,name:en=Metro City Phase 2 Car Park",-715729.487473958,2517292.74187799
1416779718,amenity=fuel,-716176.573840391,2517906.06334006
1417251364,amenity=school,31900.7970424232,3334939.48021703
1417703917,shop=supermarket,-621629.24013365,3437967.2964678
1417716796,shop=car,-330693.325508508,4453636.21545637
1417742330,amenity=fire_station,-741092.049108072,2506871.31380758
1417743400,amenity=shower,-740740.701437661,2506619.94006817
1417743407,"amenity=library,name:en=Cheung Chau Public Library",-740915.793159356,2506253.47899054
1419194773,amenity=hospital,-322947.786967503,4482672.32585356
1419832549,amenity=school,-341227.762826906,4502648.36587827
1419861966,amenity=hospital,-325911.285474082,4464561.5444647
1419898257,shop=kiosk,-322533.874047812,4462735.81473397
1420010751,amenity=fuel,-326252.653418613,4483881.14964998
1420930814,shop=kiosk,-330179.866580428,4474645.50151833
1422005391,shop=kiosk,-326684.314600416,4473704.96077434
1422005392,shop=kiosk,-326697.463002776,4473711.79646461
1422005393,shop=kiosk,-326664.8521648,4473709.65508305
1422005399,shop=kiosk,-326431.240584439,4473745.69676151
1422005550,amenity=post_box,-331078.011012901,4474874.52694551
1422005552,amenity=telephone,-331061.880918511,4474874.18102088
1422005573,amenity=bank,-329204.604580653,4473383.95305322
1422005576,amenity=bank,-329284.005085673,4473395.48070961
1422005598,amenity=toilets,-331112.793127489,4474691.45726136
1422651338,shop=bicycle,283502.680499256,4629239.5170441
1422651339,shop=bicycle,282033.927412127,4631226.17844298
1422783300,"amenity=place_of_worship,name:en=Dianzhong Mosque",-2148896.90348045,3075818.8913311
1422784320,amenity=place_of_worship,-2145567.72204863,3070994.71778708
1422873131,shop=supermarket,288625.918772921,4625340.13448463
1422873134,amenity=parking,288445.234647858,4625454.07397299
1422894413,shop=bicycle,286938.426637882,4630236.29165897
1422894419,shop=bicycle,286894.58447705,4629574.85260417
1423042622,amenity=telephone,-331123.197139769,4474719.79907196
1423042634,shop=kiosk,-330247.519607569,4474729.59594152
1423042817,shop=kiosk,-331495.42778493,4475385.90589814
1423042986,amenity=fuel,-331796.088402262,4475635.38457357
1423043074,amenity=car_wash,-331911.663213683,4476029.53761566
1423186217,amenity=bank,-3999.28152899898,3479083.85426918
1423186238,amenity=fast_food,-3998.76623155142,3478868.23844775
1423186240,amenity=restaurant,-3992.28096117039,3478949.32538761
1423186272,amenity=post_office,-11500.5756525539,3478208.6440648
1423186445,amenity=atm,-4166.81327951362,3478739.1213098
1423189773,amenity=cafe,-11499.5352772219,3478194.90620342
1423240267,amenity=bank,-908497.751542425,3698579.11238288
1423628583,amenity=hospital,-317669.602826074,4459404.89437069
1423628586,shop=supermarket,-317754.356298729,4459371.76682473
1423993547,amenity=bicycle_parking,-330335.191511296,4474846.62691902
1424680187,amenity=shelter,-721039.925219355,2511459.38971919
1424869808,amenity=shelter,-714689.649649105,2523078.27507159
1424869811,amenity=toilets,-714908.900256454,2523137.8427286
1424869813,amenity=shelter,-714028.936556961,2522736.60621005
1424871451,amenity=parking,-714896.061555088,2523101.98796094
1425895338,shop=convenience,608542.680668669,5572984.42460393
1425895341,shop=convenience,608438.921000744,5573101.70279902
1426836474,amenity=restaurant,607700.027080274,5575421.41611665
1427033381,shop=supermarket,-691544.426003436,2602117.17371618
1428423984,amenity=parking,-2111729.06903155,3253149.24784629
1428424011,amenity=toilets,-2111476.96337561,3253135.96864362
1428643069,"amenity=restaurant,name:en=Pattaya Island Thai Restaurant",-736181.907463818,2522018.57280594
1428645126,amenity=restaurant,-736180.920692577,2522030.84330958
1428645852,amenity=restaurant,-736177.486144091,2522052.47084297
1428659077,amenity=college,-749399.160937575,2517889.48017728
1428664583,amenity=bank,-730764.164655638,2524618.21656704
1428784718,amenity=place_of_worship,-4182718.77580731,4722342.13529662
1428887692,"amenity=school,name:en=Methodist College",-724966.409202545,2516539.45740585
1428940162,amenity=ferry_terminal,-743555.230479581,2510179.35744681
1428955577,amenity=toilets,-741074.556509553,2506841.13298537
1429317036,"amenity=bus_station,name:en=Busses to Judian, Shigu",-2112867.94930584,3251145.60887168
1429671780,amenity=telephone,-723238.040752985,2511433.33395918
1429789526,"amenity=bus_station,name:en=San Po Kong (The Latitude)",-722094.80559872,2519116.53602565
1430648384,amenity=restaurant,-310080.262488333,4484373.77791825
1431009766,amenity=parking,-175633.219582068,3571135.66609321
1431525719,amenity=toilets,-743870.091369711,2508113.67853598
1431700639,amenity=bank,-1895171.61750049,2986384.22809276
1431705469,shop=greengrocer,-1895946.6601362,2986754.55450696
1433483627,amenity=bar,609519.261446838,5571362.25673319
1433483654,amenity=fast_food,609912.692263935,5570711.32774101
1433483659,amenity=bus_station,610236.699093331,5570653.34506673
1433966043,amenity=restaurant,-1893643.3669277,2986292.81590634
1433967072,amenity=restaurant,-1893593.55130655,2986420.34942096
1434048521,amenity=restaurant,-1897040.82003488,2985546.83979683
1434048523,shop=convenience,-1897006.75597978,2985560.56536942
1435174869,amenity=parking,-787690.854567452,2516578.2006708
1435209755,amenity=fountain,-788210.280611938,2514291.36480486
1437624127,amenity=shelter,-721689.527279586,2521518.58483085
1438930620,amenity=ferry_terminal,1169421.00482418,5410301.85054562
1439261175,amenity=parking,606508.762608708,5572358.77150624
1439261177,amenity=hospital,606796.061417179,5572016.58775212
1439261198,amenity=hospital,607018.017164521,5572089.73478816
1439261204,amenity=fuel,606811.624800626,5573748.18574474
1439261209,amenity=school,607397.820632818,5572051.53539356
1439261210,amenity=fuel,606485.408928858,5572264.44342538
1439261243,amenity=police,607078.78268187,5572377.85873943
1439261248,amenity=hospital,606731.492778592,5571955.00123206
1439261249,amenity=fuel,607365.60896069,5574538.01086247
1439275364,amenity=parking,607937.15994681,5574864.98407923
1439275367,amenity=parking,608737.148714166,5575339.28827409
1439275368,shop=alcohol,608301.526176381,5575145.36921226
1439275371,amenity=parking,608411.115729916,5575396.89923776
1439275378,amenity=parking,608477.981583265,5575588.11434927
1439275380,amenity=parking,608452.514691513,5575543.55050786
1439275381,amenity=pharmacy,608409.512113599,5575281.10604008
1439275382,amenity=parking,608425.054470335,5575267.65885205
1440339387,"amenity=doctors,name:en=Thames Town Health Club",40521.1596122624,3444784.017114
1441253774,amenity=post_office,445212.760048143,4863229.91563206
1441253780,amenity=fast_food,445230.042276741,4863379.86297373
1441400474,amenity=toilets,-64994.2349384762,3361320.8824267
1441441254,"amenity=cafe,name:en=Wagas",64448.1051404582,3461800.35617348
1441441258,"amenity=restaurant,name:en=Alla Torre",64449.1673618668,3461849.13076604
1441441261,"amenity=restaurant,name:en=Element Fresh",64467.9537353641,3461908.23922533
1441441264,"amenity=cafe,name:en=Starbucks",64423.6796473021,3461915.51053504
1441441273,"amenity=restaurant,name:en=Da Marco",64443.0158820888,3461880.00676388
1441441277,"amenity=cafe,name:en=Starbucks",64407.6536767145,3461818.68121841
1441494267,amenity=restaurant,9608.97620680206,3491622.04148227
1441787972,amenity=fuel,-820037.167280635,2610782.89332332
1441842822,amenity=fast_food,-825295.951439105,2610352.99844809
1441842828,amenity=fast_food,-825245.182830103,2610702.73612429
1441992004,shop=greengrocer,-318601.271975927,4492822.63546404
1442484352,shop=chemist,-176354.689215377,3568669.91581475
1442484377,shop=supermarket,-177146.736285518,3539646.89665046
1442732070,"amenity=bus_station,name:en=Central (Rumsey Street)",-726996.742190115,2514180.19304716
1444026414,amenity=bar,444088.729839421,4861895.4100225
1444303096,amenity=bank,439210.649128628,4860987.68278641
1444303099,amenity=bank,436395.620838179,4858030.66558482
1444303105,amenity=bank,439102.431025013,4860990.09636969
1444303141,amenity=fuel,438420.054627588,4860373.0609797
1444390507,amenity=fuel,-826713.722490337,2615972.39993663
1444683883,amenity=bank,-630343.482255097,3444949.50207586
1444947178,amenity=fuel,96174.6727145434,4609804.16638524
1445150042,amenity=restaurant,-3175099.08487943,3818212.98323533
1445150048,amenity=restaurant,-3175144.95603562,3817967.86272546
1445150049,amenity=restaurant,-3175232.83487482,3818232.22516339
1445151375,amenity=restaurant,-3175078.17590296,3818271.5314711
1445152884,amenity=place_of_worship,-3078683.57133758,3792812.14106366
1445160647,amenity=place_of_worship,-2954428.70630552,3797214.25906294
1445365103,amenity=fast_food,-190331.532437505,3578105.13574239
1445954959,amenity=post_office,-626834.099211665,3449002.2092897
1446010681,amenity=bank,440118.561835664,4861183.51038558
1446010768,amenity=toilets,440224.884922834,4861363.8359402
1446106866,shop=bicycle,278961.807500021,4632622.68580643
1446837453,"amenity=hospital,name:en=Capital Institute of Pediatrics Affiliated Children's Hospital",-318590.379972056,4464088.36665551
1447070784,amenity=shelter,-726005.123913932,2508604.36614686
1447070869,amenity=shelter,-725870.97820938,2508806.63378176
1447891092,"amenity=place_of_worship,name:en=St. Stephen's Church",-728734.073121706,2514107.30279177
1447974924,"amenity=bus_station,name:en=Tai Wo",-724858.286609839,2532559.61489676
1448080716,amenity=cafe,608931.916373386,5575201.59611302
1448195804,amenity=ferry_terminal,-891024.873143815,2459227.54231916
1448514543,"amenity=fast_food,name:en=McDonald's",62300.640192566,3440927.76495771
1448514544,"amenity=fuel,name:en=Sinopec",61739.4516601914,3447581.62072271
1448514545,"amenity=fuel,name:en=Sinopec",61619.8878126102,3447590.97945694
1449277129,amenity=nightclub,443066.837672356,4859706.38814576
1449277288,amenity=restaurant,444394.66665408,4859077.67490515
1449318399,amenity=place_of_worship,-320723.117787893,4465544.70454075
1449321186,amenity=restaurant,65680.735964445,3463448.16510666
1449321187,amenity=cafe,66144.4305787485,3463574.97098707
1449321189,amenity=cafe,65791.4660270853,3463397.66797863
1449321191,amenity=hospital,66179.2212246442,3463547.00843896
1449321192,amenity=restaurant,65626.0302296731,3463444.80696419
1449544268,"amenity=bus_station,name:en=Tai Ping Bus Terminus",-728151.431772937,2538134.73526823
1449563366,amenity=post_box,-718920.346132159,2516130.50262565
1449563397,"amenity=post_office,name:en=Kowloon East Post Office",-718931.923027657,2516112.30009914
1449563410,"amenity=courthouse,name:en=Kwun Tong Magistrates' Court",-718965.949878243,2516135.7736518
1449593705,"amenity=place_of_worship,name:en=Fengping Pagoda",-2360105.08634609,2998519.44578606
1450493272,amenity=toilets,-321363.730740824,4459794.19818063
1450499033,shop=convenience,-321696.476941375,4459777.87220665
1450529859,amenity=place_of_worship,-2425419.23454579,3006456.11442028
1450533929,"amenity=bus_station,name:en=Longchuan Minibus Terminal",-2444313.72612905,2991324.80497197
1453107909,amenity=restaurant,-9729.08632926305,4009204.77141447
1453357636,"shop=supermarket,name:en=Wellcome",-727857.802631025,2513880.82460278
1454649846,shop=bicycle,-3844721.1364106,5772334.79292495
1455669370,amenity=parking,-27748.4887443978,3415216.18785786
1455669371,shop=clothes,-21108.929298694,3401324.78803315
1455682670,amenity=parking,-629382.47078287,3447498.79980392
1455682688,amenity=school,-629395.968546231,3447833.2498796
1456602190,"amenity=bus_station,name:en=International Bus Station",-3854190.44300683,5774247.35257125
1456766911,amenity=parking,607101.858213402,5571998.21055074
1456766914,shop=supermarket,607106.262738066,5572019.93113859
1456773311,amenity=bus_station,-301624.88906142,4512769.3075099
1456773373,amenity=bus_station,-303670.673942637,4513094.67573735
1456773384,amenity=bus_station,-299909.125975453,4512619.52854363
1456777865,amenity=parking,609043.844072407,5571491.61416195
1456777869,amenity=hospital,609081.497967684,5571483.98605435
1456796161,amenity=parking,609527.795463834,5571885.05210316
1456796164,amenity=hospital,609513.788545229,5571118.09329483
1456796235,amenity=parking,609427.259268593,5571524.30340087
1456796238,amenity=parking,609467.877164277,5571432.41410401
1456796258,amenity=parking,609383.092722301,5571833.21941346
1456796302,amenity=parking,609236.409378506,5570749.98995628
1456796336,amenity=parking,609590.315705935,5571840.55178548
1456796366,amenity=parking,609078.21417532,5571834.17029949
